Title,Id,Tags,Score,Body
"How to make ""if not true condition""?","10552711","<bash><if-statement><syntax><boolean-expression>","349","<p>try</p>

<pre><code>if ! grep -q sysa /etc/passwd ; then
</code></pre>

<p><code>grep</code> returns <code>true</code> if it finds the search target, and <code>false</code> if it doesn't.</p>

<p>So NOT <code>false</code> == <code>true</code>.</p>

<p><code>if</code> evaluation in shells are designed to be very flexible, and many times doesn't require chains of commands (as you have written). </p>

<p>Also, looking at your code as is, your use of the <code>$( ... )</code> form of cmd-substitution is to be commended, but think about what is coming out of the process. Try <code>echo $(cat /etc/passwd | grep ""sysa"")</code> to see what I mean. You can take that further by using the <code>-c</code> (count) option to grep and then do <code>if ! [ $(grep -c ""sysa"" /etc/passwd) -eq 0 ] ; then</code> which works but is rather old school.</p>

<p>BUT, you could use the newest shell features (arithmetic evaluation) like</p>

<pre><code>if ! (( $(grep -c ""sysa"" /etc/passwd) == 0 )) ; then ...`
</code></pre>

<p>which also gives you the benefit of using the c-lang based comparison operators, <code>==,&lt;,&gt;,&gt;=,&lt;=,%</code> and maybe a few others.</p>

<p>In this case, per a comment by  Orwellophile, the arithmetic evaluation can be pared down even further, like</p>

<pre><code>if ! (( $(grep -c ""sysa"" /etc/passwd) )) ; then ....
</code></pre>

<p>OR</p>

<pre><code>if (( ! $(grep -c ""sysa"" /etc/passwd) )) ; then ....
</code></pre>

<p>Finally, there is an <em>award</em> called the <code>Useless Use of Cat (UUOC)</code>. :-) Some people will jump up and down and cry gothca! I'll just say that <code>grep</code> can take a file name on its cmd-line, so why invoke extra processes and pipe constructions when you don't have to? ;-) </p>

<p>I hope this helps.</p>
"
"How to find the last field using 'cut'","22727107","<linux><bash><cut>","348","<p>You could try something like this:</p>

<pre><code>echo 'maps.google.com' | rev | cut -d'.' -f 1 | rev
</code></pre>

<p><strong>Explanation</strong></p>

<ul>
<li><code>rev</code> reverses ""maps.google.com"" to be <code>moc.elgoog.spam</code></li>
<li><code>cut</code> uses dot (ie '.') as the delimiter, and chooses the first field, which is <code>moc</code></li>
<li>lastly, we reverse it again to get <code>com</code></li>
</ul>
"
"Stop on first error","3474526","<bash>","347","<p>Maybe you want <code>set -e</code>:</p>

<p><a href=""http://web.archive.org/web/20110314180918/http://www.davidpashley.com/articles/writing-robust-shell-scripts.html"" rel=""noreferrer"">www.davidpashley.com/articles/writing-robust-shell-scripts.html#id2382181</a>:</p>

<blockquote>
  <p>This tells bash that it should exit the script if any statement returns a non-true return value. The benefit of using -e is that it prevents errors snowballing into serious issues when they could have been caught earlier. Again, for readability you may want to use set -o errexit.</p>
</blockquote>
"
"Remove the last line from a file in Bash","4881930","<bash><command-line><scripting><truncate>","345","<p>Using <a href=""http://www.gnu.org/software/sed/"" rel=""noreferrer""><code>GNU sed</code></a>:</p>

<pre><code>sed -i '$ d' foo.txt
</code></pre>

<p>The <code>-i</code> option does not exist in <code>GNU sed</code> versions older than 3.95, so you have to use it as a filter with a temporary file:</p>

<pre><code>cp foo.txt foo.txt.tmp
sed '$ d' foo.txt.tmp &gt; foo.txt
rm -f foo.txt.tmp
</code></pre>

<p>Of course, in that case you could also use <code>head -n -1</code> instead of <code>sed</code>.</p>

<p><strong>MacOS:</strong></p>

<p>On Mac OS X (as of 10.7.4), the equivalent of the <code>sed -i</code> command above is</p>

<pre><code>sed -i '' -e '$ d' foo.txt
</code></pre>
"
"How do I prevent Conda from activating the base environment by default?","54429210","<bash><conda>","342","<p>I have conda 4.6 with a similar block of code that was added by conda. In my case, there's a conda configuration setting to disable the automatic base activation:</p>

<pre><code>conda config --set auto_activate_base false
</code></pre>

<p>The first time you run it, it'll create a <code>./condarc</code> in your home directory with that setting to override the default.</p>

<p>This wouldn't de-clutter your <code>.bash_profile</code> but it's a cleaner solution without manual editing that section that conda manages.</p>
"
"How can I use inverse or negative wildcards when pattern matching in a unix/linux shell?","216995","<bash><shell><pattern-matching><glob>","342","<p>In Bash you can do it by enabling the <code>extglob</code> option, like this (replace <code>ls</code> with <code>cp</code> and add the target directory, of course)</p>

<pre><code>~/foobar&gt; shopt extglob
extglob        off
~/foobar&gt; ls
abar  afoo  bbar  bfoo
~/foobar&gt; ls !(b*)
-bash: !: event not found
~/foobar&gt; shopt -s extglob  # Enables extglob
~/foobar&gt; ls !(b*)
abar  afoo
~/foobar&gt; ls !(a*)
bbar  bfoo
~/foobar&gt; ls !(*foo)
abar  bbar
</code></pre>

<p>You can later disable extglob with</p>

<pre><code>shopt -u extglob
</code></pre>
"
"Use space as a delimiter with cut command","816820","<bash><unix><cut>","337","<pre><code>cut -d ' ' -f 2
</code></pre>

<p>Where 2 is the field number of the space-delimited field you want.</p>
"
"What does -z mean in Bash?","18096670","<bash>","336","<p><code>-z string</code>   True if the string is null (an empty string)</p>
"
"Why are scripting languages (e.g. Perl, Python, Ruby) not suitable as shell languages?","3637668","<python><ruby><perl><bash><shell>","335","<p>There are a couple of differences that I can think of; just thoughtstreaming here, in no particular order:</p>

<ol>
<li><p>Python &amp; Co. are designed to be good at scripting. Bash &amp; Co. are designed to be <em>only</em> good at scripting, with absolutely no compromise. IOW: Python is designed to be good both at scripting and non-scripting, Bash cares only about scripting.</p></li>
<li><p>Bash &amp; Co. are untyped, Python &amp; Co. are strongly typed, which means that the number <code>123</code>, the string <code>123</code> and the file <code>123</code> are quite different. They are, however, not <em>statically</em> typed, which means they need to have different literals for those, in order to keep them apart.<br>
Example:</p>

<pre><code>                | Ruby             | Bash    
-----------------------------------------
number          | 123              | 123
string          | '123'            | 123
regexp          | /123/            | 123
file            | File.open('123') | 123
file descriptor | IO.open('123')   | 123
URI             | URI.parse('123') | 123
command         | `123`            | 123
</code></pre></li>
<li><p>Python &amp; Co. are designed to scale <em>up</em> to 10000, 100000, maybe even 1000000 line programs, Bash &amp; Co. are designed to scale <em>down</em> to 10 <em>character</em> programs.</p></li>
<li><p>In Bash &amp; Co., files, directories, file descriptors, processes are all first-class objects, in Python, only Python objects are first-class, if you want to manipulate files, directories etc., you have to wrap them in a Python object first.</p></li>
<li><p>Shell programming is basically dataflow programming. Nobody realizes that, not even the people who write shells, but it turns out that shells are quite good at that, and general-purpose languages not so much. In the general-purpose programming world, dataflow seems to be mostly viewed as a concurrency model, not so much as a programming paradigm.</p></li>
</ol>

<p>I have the feeling that trying to address these points by bolting features or DSLs onto a general-purpose programming language doesn't work. At least, I have yet to see a convincing implementation of it. There is <strong>RuSH</strong> (Ruby shell), which tries to implement a shell in Ruby, there is <a href=""http://rush.heroku.com/"" rel=""noreferrer""><strong>rush</strong></a>, which is an internal DSL for shell programming in Ruby, there is <a href=""http://code.google.com/p/hotwire-shell/"" rel=""noreferrer""><strong>Hotwire</strong></a>, which is a Python shell, but IMO none of those come even close to competing with Bash, Zsh, fish and friends.</p>

<p>Actually, IMHO, the best current shell is <a href=""http://msdn.microsoft.com/en-us/library/windows/desktop/dd835506%28v=vs.85%29.aspx"" rel=""noreferrer""><strong>Microsoft PowerShell</strong></a>, which is very surprising considering that for several <em>decades</em> now, Microsoft has continually had the <em>worst</em> shells <em>evar</em>. I mean, <code>COMMAND.COM</code>? Really? (Unfortunately, they still have a crappy terminal. It's still the ""command prompt"" that has been around since, what? Windows 3.0?)</p>

<p>PowerShell was basically created by ignoring everything Microsoft has ever done (<code>COMMAND.COM</code>, <code>CMD.EXE</code>, VBScript, JScript) and instead starting from the Unix shell, then removing all backwards-compatibility cruft (like backticks for command substitution) and massaging it a bit to make it more Windows-friendly (like using the now unused backtick as an escape character instead of the backslash which is the path component separator character in Windows). After that, is when the magic happens.</p>

<p>They address <strong>problem 1 and 3</strong> from above, by basically making the opposite choice compared to Python. Python cares about large programs first, scripting second. Bash cares only about scripting. PowerShell cares about scripting first, large programs second. A defining moment for me was watching a video of an interview with Jeffrey Snover (PowerShell's lead designer), when the interviewer asked him how big of a program one could write with PowerShell and Snover answered without missing a beat: ""80 characters."" At that moment I realized that this is <em>finally</em> a guy at Microsoft who ""gets"" shell programming (probably related to the fact that PowerShell was <em>neither</em> developed by Microsoft's programming language group (i.e. lambda-calculus math nerds) nor the OS group (kernel nerds) but rather the server group (i.e. sysadmins who actually <em>use</em> shells)), and that I should probably take a serious look at PowerShell.</p>

<p><strong>Number 2</strong> is solved by having arguments be statically typed. So, you can write just <code>123</code> and PowerShell knows whether it is a string or a number or a file, because the cmdlet (which is what shell commands are called in PowerShell) declares the types of its arguments to the shell. This has pretty deep ramifications: unlike Unix, where each command is responsible for parsing its own arguments (the shell basically passes the arguments as an array of strings), argument parsing in PowerShell is done by the <em>shell</em>. The cmdlets specify all their options and flags and arguments, as well as their types and names and documentation(!) to the shell, which then can perform argument parsing, tab completion, IntelliSense, inline documentation popups etc. in one centralized place. (This is not revolutionary, and the PowerShell designers acknowledge shells like the DIGITAL Command Language (DCL) and the IBM OS/400 Command Language (CL) as prior art. For anyone who has ever used an AS/400, this should sound familiar. In OS/400, you can write a shell command and if you don't know the syntax of certain arguments, you can simply leave them out and hit <kbd>F4</kbd>, which will bring a menu (similar to an HTML form) with labelled fields, dropdown, help texts etc. This is only possible because the OS knows about all the possible arguments and their types.) In the Unix shell, this information is often duplicated three times: in the argument parsing code in the command itself, in the <code>bash-completion</code> script for tab-completion and in the manpage.</p>

<p><strong>Number 4</strong> is solved by the fact that PowerShell operates on strongly typed objects, which includes stuff like files, processes, folders and so on.</p>

<p><strong>Number 5</strong> is particularly interesting, because PowerShell is the only shell I know of, where the people who wrote it were actually <em>aware</em> of the fact that shells are essentially dataflow engines and deliberately implemented it as a dataflow engine.</p>

<p>Another nice thing about PowerShell are the naming conventions: all cmdlets are named <code>Action-Object</code> and moreover, there are also standardized names for specific actions and specific objects. (Again, this should sound familar to OS/400 users.) For example, everything which is related to receiving some information is called <code>Get-Foo</code>. And everything operating on (sub-)objects is called <code>Bar-ChildItem</code>. So, the equivalent to <code>ls</code> is <code>Get-ChildItem</code> (although PowerShell also provides builtin aliases <code>ls</code> and <code>dir</code>&nbsp;&ndash; in fact, whenever it makes sense, they provide both Unix and <code>CMD.EXE</code> aliases as well as abbreviations (<code>gci</code> in this case)).</p>

<p>But the <strong>killer feature</strong> IMO is the strongly typed object pipelines. While PowerShell is derived from the Unix shell, there is one very important distinction: in Unix, all communication (both via pipes and redirections as well as via command arguments) is done with untyped, unstructured strings. In PowerShell, it's all strongly typed, structured objects. This is so incredibly powerful that I seriously wonder why noone else has thought of it. (Well, they have, but they never became popular.) In my shell scripts, I estimate that up to one third of the commands is only there to act as an adapter between two other commands that don't agree on a common textual format. Many of those adapters go away in PowerShell, because the cmdlets exchange structured objects instead of unstructured text. And if you look <em>inside</em> the commands, then they pretty much consist of three stages: parse the textual input into an internal object representation, manipulate the objects, convert them back into text. Again, the first and third stage basically go away, because the data already comes in as objects.</p>

<p>However, the designers have taken great care to preserve the dynamicity and flexibility of shell scripting through what they call an <em>Adaptive Type System</em>. </p>

<p>Anyway, I don't want to turn this into a PowerShell commercial. There are plenty of things that are <em>not</em> so great about PowerShell, although most of those have to do either with Windows or with the specific implementation, and not so much with the concepts. (E.g. the fact that it is implemented in .NET means that the very first time you start up the shell can take up to several seconds if the .NET framework is not already in the filesystem cache due to some other application that needs it. Considering that you often use the shell for well under a second, that is completely unacceptable.)</p>

<p>The most important point I want to make is that if you want to look at existing work in scripting languages and shells, <strong>you shouldn't stop at Unix and the Ruby/Python/Perl/PHP family</strong>. For example, <a href=""http://www.tcl.tk/"" rel=""noreferrer"">Tcl</a> was already mentioned. <a href=""http://en.wikipedia.org/wiki/REXX"" rel=""noreferrer"">Rexx</a> would be another scripting language. <a href=""http://www.gnu.org/software/emacs/emacs.html"" rel=""noreferrer"">Emacs Lisp</a> would be yet another. And in the shell realm there are some of the already mentioned mainframe/midrange shells such as the OS/400 command line and DCL. Also, Plan9's rc.</p>
"
"Check folder size in Bash","16661982","<bash><shell><directory>","335","<p>You can do:</p>

<pre><code>du -h your_directory
</code></pre>

<p>which will give you the size of your target directory.</p>

<p>If you want a brief output, <code>du -hcs your_directory</code> is nice.</p>
"
"Echo tab characters in bash script","525872","<bash><tabs><echo><spaces>","334","<pre><code>echo -e ' \t '
</code></pre>

<p>will echo 'space tab space newline' (<code>-e</code> means 'enable interpretation of backslash escapes'):</p>

<pre><code>$ echo -e ' \t ' | hexdump -C
00000000  20 09 20 0a                                       | . .|
</code></pre>
"
"Difference between wait and sleep","13296863","<bash><shell><wait><sleep>","332","<p><code>wait</code> waits for a process to finish; <code>sleep</code> sleeps for a certain amount of seconds.</p>
"
"How can I recall the argument of the previous bash command?","3371294","<linux><bash><unix><command>","331","<p>You can use <code>$_</code> or <code>!$</code> to recall the last argument of the previous command.</p>

<p>Also <code>Alt + .</code> can be used to recall the last argument of any of the previous commands.</p>
"
"How to represent multiple conditions in a shell if statement?","3826425","<bash><shell><unix>","331","<p>Classic technique (escape metacharacters):</p>

<pre><code>if [ \( ""$g"" -eq 1 -a ""$c"" = ""123"" \) -o \( ""$g"" -eq 2 -a ""$c"" = ""456"" \) ]
then echo abc
else echo efg
fi
</code></pre>

<p>I've enclosed the references to <code>$g</code> in double quotes; that's good practice, in general.  Strictly, the parentheses aren't needed because the precedence of <code>-a</code> and <code>-o</code> makes it correct even without them.</p>

<p>Note that the <code>-a</code> and <code>-o</code> operators are part of the POSIX specification for <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/utilities/test.html"" rel=""noreferrer""><code>test</code></a>, aka <code>[</code>, mainly for backwards compatibility (since they were a part of <code>test</code> in 7th Edition UNIX, for example), but they are explicitly marked as 'obsolescent' by POSIX.  Bash (see <a href=""http://www.gnu.org/software/bash/manual/bash.html#Bash-Conditional-Expressions"" rel=""noreferrer"">conditional expressions</a>) seems to preempt the classic and POSIX meanings for <code>-a</code> and <code>-o</code> with its own alternative operators that take arguments.</p>

<hr>

<p>With some care, you can use the more modern <code>[[</code> operator, but be aware that the versions in Bash and Korn Shell (for example) need not be identical.</p>

<pre><code>for g in 1 2 3
do
    for c in 123 456 789
    do
        if [[ ( ""$g"" -eq 1 &amp;&amp; ""$c"" = ""123"" ) || ( ""$g"" -eq 2 &amp;&amp; ""$c"" = ""456"" ) ]]
        then echo ""g = $g; c = $c; true""
        else echo ""g = $g; c = $c; false""
        fi
    done
done
</code></pre>

<p>Example run, using Bash 3.2.57 on Mac OS X:</p>

<pre><code>g = 1; c = 123; true
g = 1; c = 456; false
g = 1; c = 789; false
g = 2; c = 123; false
g = 2; c = 456; true
g = 2; c = 789; false
g = 3; c = 123; false
g = 3; c = 456; false
g = 3; c = 789; false
</code></pre>

<p>You don't need to quote the variables in <code>[[</code> as you do with <code>[</code> because it is not a separate command in the same way that <code>[</code> is.</p>

<hr>

<blockquote>
  <p>Isn't it a classic question?</p>
</blockquote>

<p>I would have thought so.  However, there is another alternative, namely:</p>

<pre><code>if [ ""$g"" -eq 1 -a ""$c"" = ""123"" ] || [ ""$g"" -eq 2 -a ""$c"" = ""456"" ]
then echo abc
else echo efg
fi
</code></pre>

<p>Indeed, if you read the 'portable shell' guidelines for the <code>autoconf</code> tool or related packages, this notation — using '<code>||</code>' and '<code>&amp;&amp;</code>' — is what they recommend.  I suppose you could even go so far as:</p>

<pre><code>if [ ""$g"" -eq 1 ] &amp;&amp; [ ""$c"" = ""123"" ]
then echo abc
elif [ ""$g"" -eq 2 ] &amp;&amp; [ ""$c"" = ""456"" ]
then echo abc
else echo efg
fi
</code></pre>

<p>Where the actions are as trivial as echoing, this isn't bad.  When the action block to be repeated is multiple lines, the repetition is too painful and one of the earlier versions is preferable — or you need to wrap the actions into a function that is invoked in the different <code>then</code> blocks.</p>
"
"Running multiple commands with xargs","6958689","<bash><xargs>","330","<pre><code>cat a.txt | xargs -d $'\n' sh -c 'for arg do command1 ""$arg""; command2 ""$arg""; ...; done' _
</code></pre>

<p>...or, without a <a href=""http://www.catb.org/jargon/html/U/UUOC.html"" rel=""noreferrer"">Useless Use Of cat</a>:</p>

<pre><code>&lt;a.txt xargs -d $'\n' sh -c 'for arg do command1 ""$arg""; command2 ""$arg""; ...; done' _
</code></pre>

<hr>

<p>To explain some of the finer points:</p>

<ul>
<li><p>The use of <code>""$arg""</code> instead of <code>%</code> (and the absence of <code>-I</code> in the <code>xargs</code> command line) is for security reasons: Passing data on <code>sh</code>'s command-line argument list instead of substituting it into code prevents content that data might contain (such as <code>$(rm -rf ~)</code>, to take a particularly malicious example) from being executed as code.</p></li>
<li><p>Similarly, the use of <code>-d $'\n'</code> is a GNU extension which causes <code>xargs</code> to treat each line of the input file as a separate data item. Either this or <code>-0</code> (which expects NULs instead of newlines) is necessary to prevent xargs from trying to apply shell-like (but <em>not quite</em> shell-compatible) parsing to the stream it reads. (If you don't have GNU xargs, you can use <code>tr '\n' '\0' &lt;a.txt | xargs -0 ...</code> to get line-oriented reading without <code>-d</code>).</p></li>
<li><p>The <code>_</code> is a placeholder for <code>$0</code>, such that other data values added by <code>xargs</code> become <code>$1</code> and onward, which happens to be the default set of values a <code>for</code> loop iterates over.</p></li>
</ul>
"
"sed command with -i option failing on Mac, but works on Linux","4247068","<linux><macos><bash><sed>","330","<p>If you use the <code>-i</code> option you need to provide an extension for your backups.</p>

<p>If you have:</p>

<pre><code>File1.txt
File2.cfg
</code></pre>

<p>The command (note the lack of space between <code>-i</code> and <code>''</code> and the <code>-e</code> to make it work on new versions of Mac and on GNU):</p>

<pre><code>sed -i'.original' -e 's/old_link/new_link/g' *
</code></pre>

<p>Create 2 backup files like:</p>

<pre><code>File1.txt.original
File2.cfg.original
</code></pre>

<p>There is no portable way to avoid making backup files because it is impossible to find a mix of sed commands that works on all cases:</p>

<ul>
<li><code>sed -i -e ...</code> - does not work on OS X as it creates <code>-e</code> backups</li>
<li><code>sed -i'' -e ...</code> - does not work on OS X 10.6 but works on 10.9+</li>
<li><code>sed -i '' -e ...</code> - not working on GNU</li>
</ul>

<p><strong>Note</strong> Given that there isn't a sed command working on all platforms, you can try to use another command to achieve the same result.</p>

<p>E.g., <code>perl -i -pe's/old_link/new_link/g' *</code></p>
"
"Is there a better way to run a command N times in bash?","3737740","<bash><loops>","328","<pre><code>for run in {1..10}; do
  command
done
</code></pre>
<p>Or as a one-liner for those that want to copy and paste easily:</p>
<pre><code>for run in {1..10}; do command; done
</code></pre>
"
"Can I export a variable to the environment from a bash script without sourcing it?","16618071","<bash><shell><unix><environment-variables>","328","<blockquote>
  <p>Is there any way to access to the <code>$VAR</code> by just executing <code>export.bash</code> without sourcing it ?</p>
</blockquote>

<p>Quick answer: No.</p>

<p>But there are several possible workarounds.</p>

<p>The most obvious one, which you've already mentioned, is to use <code>source</code> or <code>.</code> to execute the script in the context of the calling shell:</p>

<pre><code>$ cat set-vars1.sh 
export FOO=BAR
$ . set-vars1.sh 
$ echo $FOO
BAR
</code></pre>

<p>Another way is to have the script, rather than setting an environment variable, print commands that will set the environment variable:</p>

<pre><code>$ cat set-vars2.sh
#!/bin/bash
echo export FOO=BAR
$ eval ""$(./set-vars2.sh)""
$ echo ""$FOO""
BAR
</code></pre>

<p>A third approach is to have a script that sets your environment variable(s) internally and then invokes a specified command with that environment:</p>

<pre><code>$ cat set-vars3.sh
#!/bin/bash
export FOO=BAR
exec ""$@""
$ ./set-vars3.sh printenv | grep FOO
FOO=BAR
</code></pre>

<p>This last approach can be quite useful, though it's inconvenient for interactive use since it doesn't give you the settings in your current shell (with all the other settings and history you've built up).</p>
"
"Execute command on all files in a directory","10523415","<bash><scripting>","325","<p>The following bash code will pass $file to command where $file will represent every file in /dir</p>

<pre><code>for file in /dir/*
do
  cmd [option] ""$file"" &gt;&gt; results.out
done
</code></pre>

<p>Example</p>

<pre><code>el@defiant ~/foo $ touch foo.txt bar.txt baz.txt
el@defiant ~/foo $ for i in *.txt; do echo ""hello $i""; done
hello bar.txt
hello baz.txt
hello foo.txt
</code></pre>
"
"How to find out line-endings in a text file?","3569997","<linux><bash><command-line><newline><line-endings>","324","<p>You can use the <code>file</code> utility to give you an indication of the type of line endings.</p>

<p>Unix:</p>

<pre><code>$ file testfile1.txt
testfile.txt: ASCII text
</code></pre>

<p>""DOS"":</p>

<pre><code>$ file testfile2.txt
testfile2.txt: ASCII text, with CRLF line terminators
</code></pre>

<p>To convert from ""DOS"" to Unix:</p>

<pre><code>$ dos2unix testfile2.txt
</code></pre>

<p>To convert from Unix to ""DOS"":</p>

<pre><code>$ unix2dos testfile1.txt
</code></pre>

<p>Converting an already converted file has no effect so it's safe to run blindly (i.e. without testing the format first) although the usual disclaimers apply, as always.</p>
"
"How do I use shell variables in an awk script?","19075671","<bash><shell><awk>","323","<blockquote>
  <h1>Getting shell variables into <code>awk</code></h1>
  
  <p>may be done in several ways. Some are better than others. This should cover most of them.  If you have a comment, please leave below.                                                                                    v1.5</p>
</blockquote>

<hr>

<h2>Using <code>-v</code>  (The best way, most portable)</h2>

<p>Use the <code>-v</code> option: (P.S. use a space after <code>-v</code> or it will be less portable. E.g., <code>awk -v var=</code> not <code>awk -vvar=</code>)</p>

<pre><code>variable=""line one\nline two""
awk -v var=""$variable"" 'BEGIN {print var}'
line one
line two
</code></pre>

<p>This should be compatible with most <code>awk</code>, and the variable is available in the <code>BEGIN</code> block as well:</p>

<p>If you have multiple variables:</p>

<pre><code>awk -v a=""$var1"" -v b=""$var2"" 'BEGIN {print a,b}'
</code></pre>

<p><strong>Warning</strong>.  As Ed Morton writes, escape sequences will be interpreted so <code>\t</code> becomes a real <code>tab</code> and not <code>\t</code> if that is what you search for. Can be solved by using <code>ENVIRON[]</code> or access it via <code>ARGV[]</code></p>

<p><strong>PS</strong> If you like three vertical bar as separator <code>|||</code>, it can't be escaped, so use <code>-F""[|][|][|]""</code></p>

<blockquote>
  <p>Example on getting data from a program/function inn to <code>awk</code> (here date is used)</p>
</blockquote>

<pre><code>awk -v time=""$(date +""%F %H:%M"" -d '-1 minute')"" 'BEGIN {print time}'
</code></pre>

<hr>

<h2>Variable after code block</h2>

<p>Here we get the variable after the <code>awk</code> code. This will work fine as long as you do not need the variable in the <code>BEGIN</code> block:</p>

<pre><code>variable=""line one\nline two""
echo ""input data"" | awk '{print var}' var=""${variable}""
or
awk '{print var}' var=""${variable}"" file
</code></pre>

<ul>
<li>Adding multiple variables:</li>
</ul>

<p><code>awk '{print a,b,$0}' a=""$var1"" b=""$var2"" file</code></p>

<ul>
<li>In this way we can also set different Field Separator <code>FS</code> for each file.</li>
</ul>

<p><code>awk 'some code' FS=',' file1.txt FS=';' file2.ext</code></p>

<ul>
<li>Variable after the code block will not work for the <code>BEGIN</code> block:</li>
</ul>

<p><code>echo ""input data"" | awk 'BEGIN {print var}' var=""${variable}""</code></p>

<hr>

<h2>Here-string</h2>

<p>Variable can also be added to <code>awk</code> using a <a href=""http://en.wikipedia.org/wiki/Here_document"" rel=""noreferrer"">here-string</a> from shells that support them (including Bash):</p>

<pre><code>awk '{print $0}' &lt;&lt;&lt; ""$variable""
test
</code></pre>

<p>This is the same as:</p>

<pre><code>printf '%s' ""$variable"" | awk '{print $0}'
</code></pre>

<p>P.S. this treats the variable as a file input.</p>

<hr>

<h2><code>ENVIRON</code> input</h2>

<p>As TrueY writes, you can use the <code>ENVIRON</code> to print <strong>Environment Variables</strong>.
Setting a variable before running AWK, you can print it out like this:</p>

<pre><code>X=MyVar
awk 'BEGIN{print ENVIRON[""X""],ENVIRON[""SHELL""]}'
MyVar /bin/bash
</code></pre>

<hr>

<h2><code>ARGV</code> input</h2>

<p>As Steven Penny writes, you can use <code>ARGV</code> to get the data into awk:</p>

<pre><code>v=""my data""
awk 'BEGIN {print ARGV[1]}' ""$v""
my data
</code></pre>

<p>To get the data into the code itself, not just the BEGIN:</p>

<pre><code>v=""my data""
echo ""test"" | awk 'BEGIN{var=ARGV[1];ARGV[1]=""""} {print var, $0}' ""$v""
my data test
</code></pre>

<hr>

<h2>Variable within the code: USE WITH CAUTION</h2>

<p>You can use a variable within the <code>awk</code> code, but it's messy and hard to read, and as <code>Charles Duffy</code> points out, this version may also be a victim of code injection.  If someone adds bad stuff to the variable, it will be executed as part of the <code>awk</code> code.</p>

<p>This works by extracting the variable within the code, so it becomes a part of it.</p>

<p>If you want to make an <code>awk</code> that changes dynamically with use of variables, you can do it this way, but DO NOT use it for normal variables.</p>

<pre><code>variable=""line one\nline two""
awk 'BEGIN {print ""'""$variable""'""}'
line one
line two
</code></pre>

<p>Here is an example of code injection:</p>

<pre><code>variable='line one\nline two"" ; for (i=1;i&lt;=1000;++i) print i""'
awk 'BEGIN {print ""'""$variable""'""}'
line one
line two
1
2
3
.
.
1000
</code></pre>

<p>You can add lots of commands to <code>awk</code> this way.  Even make it crash with non valid commands.</p>

<hr>

<h2>Extra info:</h2>

<h3>Use of double quote</h3>

<p>It's always good to double quote variable <code>""$variable""</code><br>
If not, multiple lines will be added as a long single line.</p>

<p>Example:</p>

<pre><code>var=""Line one
This is line two""

echo $var
Line one This is line two

echo ""$var""
Line one
This is line two
</code></pre>

<p>Other errors you can get without double quote:</p>

<pre><code>variable=""line one\nline two""
awk -v var=$variable 'BEGIN {print var}'
awk: cmd. line:1: one\nline
awk: cmd. line:1:    ^ backslash not last character on line
awk: cmd. line:1: one\nline
awk: cmd. line:1:    ^ syntax error
</code></pre>

<p>And with single quote, it does not expand the value of the variable:</p>

<pre><code>awk -v var='$variable' 'BEGIN {print var}'
$variable
</code></pre>

<h3>More info about AWK and variables</h3>

<p><a href=""http://cfajohnson.com/shell/cus-faq-2.html#Q24"" rel=""noreferrer"">Read this faq</a>.</p>
"
"Concatenating multiple text files into a single file in Bash","2150614","<bash><shell>","323","<p>This appends the output to all.txt</p>

<pre><code>cat *.txt &gt;&gt; all.txt
</code></pre>

<p>This overwrites all.txt</p>

<pre><code>cat *.txt &gt; all.txt
</code></pre>
"
"Changing default shell in Linux","13046192","<linux><bash><shell><environment><tcsh>","322","<p>Try linux command <code>chsh</code>.</p>

<p>The detailed command is <code>chsh -s /bin/bash</code>.
It will prompt you to enter your password.
Your default login shell is <code>/bin/bash</code> now. <strong>You must log out and log back in to see this change.</strong></p>

<p>The following is quoted from man page:</p>

<blockquote>
  <p>The chsh command changes the user login shell. This determines the
  name
         of the users initial login command. A normal user may only change the
         login shell for her own account, the superuser may change the login
         shell for any account</p>
</blockquote>

<p>This command will change the default login shell permanently.</p>

<p>Note: If your user account is remote such as on Kerberos authentication (e.g. Enterprise RHEL) then you will not be able to use <code>chsh</code>. </p>
"
"Tar a directory, but don't store full absolute paths in the archive","18681595","<linux><bash><backup><tar>","321","<pre><code>tar -cjf site1.tar.bz2 -C /var/www/site1 .
</code></pre>

<p>In the above example, tar will change to directory <code>/var/www/site1</code> before doing its thing because the option <code>-C /var/www/site1</code> was given.</p>

<p>From <code>man tar</code>:</p>

<pre><code>OTHER OPTIONS

  -C, --directory DIR
       change to directory DIR
</code></pre>
"
"How to pass in password to pg_dump?","2893954","<bash><postgresql><shell><crontab>","320","<p>Create a <code>.pgpass</code> file in the home directory of the account that <code>pg_dump</code> will run as.</p>
<p>The format is:</p>
<pre><code>hostname:port:database:username:password
</code></pre>
<p>Then, set the file's mode to <code>0600</code>. Otherwise, it will be ignored.</p>
<pre><code>chmod 600 ~/.pgpass
</code></pre>
<p>See the Postgresql documentation <a href=""https://www.postgresql.org/docs/current/static/libpq-pgpass.html"" rel=""noreferrer"">libpq-pgpass</a> for more details.</p>
"
